"","row.names","Name","geneid","entrezid"
"NP_001006501.1","423735","ADK",423735,"NP_001006501.1"
"NP_001006502.1","423763","RP11-411B6.6",423763,"NP_001006502.1"
"NP_001006506.1","423949","BUB3",423949,"NP_001006506.1"
"NP_001006510.1","423992","ZC3H15",423992,"NP_001006510.1"
"NP_001006511.1","424005","ACADL",424005,"NP_001006511.1"
"NP_001006512.1","424015","UBE2F",424015,"NP_001006512.1"
"NP_001006514.2","424037","LSS",424037,"NP_001006514.2"
"NP_001006515.1","424052","GTF3C3",424052,"NP_001006515.1"
"NP_001006516.1","424073","BZW1",424073,"NP_001006516.1"
"NP_001006517.1","424077","ORC2",424077,"NP_001006517.1"
"NP_001006518.1","424102","NDUFS1",424102,"NP_001006518.1"
"NP_001006519.2","424151","DYNC1I2",424151,"NP_001006519.2"
"NP_001006520.1","424212","BCS1L",424212,"NP_001006520.1"
"NP_001006521.2","424215","RQCD1",424215,"NP_001006521.2"
"NP_001006522.1","424224","PECR",424224,"NP_001006522.1"
"NP_001006523.2","424226","ERCC3",424226,"NP_001006523.2"
"NP_001006525.1","424243","EAF2",424243,"NP_001006525.1"
"NP_001006526.1","424250","SEC22A",424250,"NP_001006526.1"
"NP_001006527.2","424295","MCM6",424295,"NP_001006527.2"
"NP_001006528.1","424296","SSPO",424296,"NP_001006528.1"
"NP_001006529.1","424328","PKP4",424328,"NP_001006529.1"
"NP_001006531.1","424413","STX6",424413,"NP_001006531.1"
"NP_001006532.1","424429","RALGPS2",424429,"NP_001006532.1"
"NP_001006533.2","424512","ZNF326",424512,"NP_001006533.2"
"NP_001006534.1","424522","SH3GLB1",424522,"NP_001006534.1"
"NP_001006536.1","424563","CDC20",424563,"NP_001006536.1"
"NP_001006537.1","424573","IPO13",424573,"NP_001006537.1"
"NP_001006538.1","424574","DPH2",424574,"NP_001006538.1"
"NP_001006540.1","424631","RNF11",424631,"NP_001006540.1"
"NP_001006541.1","424656","TMEM59",424656,"NP_001006541.1"
"NP_001006542.1","424675","HOOK1",424675,"NP_001006542.1"
"NP_001006543.1","424812","FARSB",424812,"NP_001006543.1"
"NP_001006544.1","424866","C9H21ORF2",424866,"NP_001006544.1"
"NP_001006545.1","424869","TBCCD1",424869,"NP_001006545.1"
"NP_001006546.1","424880","CCDC61",424880,"NP_001006546.1"
"NP_001006547.2","424891","BDH1",424891,"NP_001006547.2"
"NP_001006549.1","424897","LSG1",424897,"NP_001006549.1"
"NP_001006551.1","424962","MCCC1",424962,"NP_001006551.1"
"NP_001006552.1","424970","TTC14",424970,"NP_001006552.1"
"NP_001006553.1","424978","NDUFB5",424978,"NP_001006553.1"
"NP_001006554.1","425003","PDCD10",425003,"NP_001006554.1"
"NP_001006557.3","425041","SELT",425041,"NP_001006557.3"
"NP_001006558.1","425050","GYG1",425050,"NP_001006558.1"
"NP_001006559.1","425210","LAMTOR3",425210,"NP_001006559.1"
"NP_001006561.1","425656","SSR2",425656,"NP_001006561.1"
"NP_001006562.1","426038","ABCF2",426038,"NP_001006562.1"
"NP_001006564.2","426109","ANP32E",426109,"NP_001006564.2"
"NP_001006565.1","426153","ANKRA2",426153,"NP_001006565.1"
"NP_001006566.1","426335","QDPR",426335,"NP_001006566.1"
"NP_001006567.1","426430","LOC101749001",426430,"NP_001006567.1"
"NP_001006568.1","426504","RP11-529K1.3",426504,"NP_001006568.1"
"NP_001006569.2","426563","CENPL",426563,"NP_001006569.2"
"NP_001006570.1","426787","GOLGA7",426787,"NP_001006570.1"
"NP_001006571.1","426847","ACAA2",426847,"NP_001006571.1"
"NP_001006572.1","426988","GLYR1",426988,"NP_001006572.1"
"NP_001006573.1","427001","LOC427001",427001,"NP_001006573.1"
"NP_001006574.1","427109","FAM172A",427109,"NP_001006574.1"
"NP_001006575.1","427124","PHAX",427124,"NP_001006575.1"
"NP_001006576.1","427152","DEPDC1B",427152,"NP_001006576.1"
"NP_001006578.2","427190","OXCT1",427190,"NP_001006578.2"
"NP_001006579.1","427206","RASSF2",427206,"NP_001006579.1"
"NP_001006580.1","427255","TMC1",427255,"NP_001006580.1"
"NP_001006581.2","427278","RIOK2",427278,"NP_001006581.2"
"NP_001006582.1","427293","TMEM175",427293,"NP_001006582.1"
"NP_001006583.1","427307","MRPL50",427307,"NP_001006583.1"
"NP_001006584.2","427317","DHFR",427317,"NP_001006584.2"
"NP_001006586.1","427389","AP3S1",427389,"NP_001006586.1"
"NP_001006589.2","428697","BMP15",428697,"NP_001006589.2"
"NP_001006590.1","429040","WNT10A",429040,"NP_001006590.1"
"NP_001006686.1","423504","HSPA2",423504,"NP_001006686.1"
"NP_001007081.1","420744","BMPER",420744,"NP_001007081.1"
"NP_001007082.1","421357","ESRRG",421357,"NP_001007082.1"
"NP_001007087.1","417772","CAV2",417772,"NP_001007087.1"
"NP_001007088.2","415577","BLM",415577,"NP_001007088.2"
"NP_001007474.1","395343","DAD1",395343,"NP_001007474.1"
"NP_001007480.1","415551","RPL4",415551,"NP_001007480.1"
"NP_001007489.4","426274","TLR1A",426274,"NP_001007489.4"
"NP_001007491.1","428688","AIFM1",428688,"NP_001007491.1"
"NP_001007595.1","395235","WNT6",395235,"NP_001007595.1"
"NP_001007822.1","373941","PRRX1",373941,"NP_001007822.1"
"NP_001007823.1","374012","BIRC2",374012,"NP_001007823.1"
"NP_001007824.1","395181","RPSA",395181,"NP_001007824.1"
"NP_001007826.1","415447","BLOC1S6",415447,"NP_001007826.1"
"NP_001007827.1","415479","ABHD17C",415479,"NP_001007827.1"
"NP_001007828.1","415485","KIAA1024",415485,"NP_001007828.1"
"NP_001007829.1","415539","HACD3",415539,"NP_001007829.1"
"NP_001007830.1","415550","SNAPC5",415550,"NP_001007830.1"
"NP_001007831.1","415610","SLC25A46",415610,"NP_001007831.1"
"NP_001007832.1","415741","SSPO",415741,"NP_001007832.1"
"NP_001007833.1","416187","PAIP2",416187,"NP_001007833.1"
"NP_001007834.1","416402","NUBP2",416402,"NP_001007834.1"
"NP_001007835.1","416548","SYNGR3",416548,"NP_001007835.1"
"NP_001007837.1","416784","TANGO2",416784,"NP_001007837.1"
"NP_001007838.1","416867","VPS29",416867,"NP_001007838.1"
"NP_001007839.1","416947","SNRPD3",416947,"NP_001007839.1"
"NP_001007840.1","416955","YWHAH",416955,"NP_001007840.1"
"NP_001007842.1","417026","C15H12ORF49",417026,"NP_001007842.1"
"NP_001007844.1","417221","URM1",417221,"NP_001007844.1"
"NP_001007845.1","417339","WDR45B",417339,"NP_001007845.1"
"NP_001007846.1","417438","PRKAR1A",417438,"NP_001007846.1"
"NP_001007847.1","417553","CRK",417553,"NP_001007847.1"
"NP_001007848.1","417632","YPEL2",417632,"NP_001007848.1"
"NP_001007850.1","417763","TSPAN12",417763,"NP_001007850.1"
"NP_001007851.1","417790","YAF2",417790,"NP_001007851.1"
"NP_001007853.1","417840","AC113404.1",417840,"NP_001007853.1"
"NP_001007854.1","417959","DDX47",417959,"NP_001007854.1"
"NP_001007855.1","418155","ADIPOR2",418155,"NP_001007855.1"
"NP_001007856.1","418214","FGFR1OP2",418214,"NP_001007856.1"
"NP_001007859.1","418478","GABPA",418478,"NP_001007859.1"
"NP_001007870.1","419184","SDC4",419184,"NP_001007870.1"
"NP_001007872.1","419235","GID8",419235,"NP_001007872.1"
"NP_001007874.1","419355","SPATA2",419355,"NP_001007874.1"
"NP_001007876.1","419410","SSU72",419410,"NP_001007876.1"
"NP_001007878.1","419518","TMEM230",419518,"NP_001007878.1"
"NP_001007882.1","419864","GUCA1B",419864,"NP_001007882.1"
"NP_001007885.1","419971","CCDC43",419971,"NP_001007885.1"
"NP_001007887.1","420149","AP1M1",420149,"NP_001007887.1"
"NP_001007889.1","420187","TCEB1",420187,"NP_001007889.1"
"NP_001007893.1","420558","CDK6",420558,"NP_001007893.1"
"NP_001007895.1","420666","CMTM7",420666,"NP_001007895.1"
"NP_001007901.1","421299","YPEL5",421299,"NP_001007901.1"
"NP_001007906.1","421551","PSMB1",421551,"NP_001007906.1"
"NP_001007914.1","422116","KCTD2",422116,"NP_001007914.1"
"NP_001007918.1","422197","MPP1",422197,"NP_001007918.1"
"NP_001007924.1","422678","FABP2",422678,"NP_001007924.1"
"NP_001007926.1","423039","RNF141",423039,"NP_001007926.1"
"NP_001007931.1","423211","CHP1",423211,"NP_001007931.1"
"NP_001007934.1","423261","SLC39A9",423261,"NP_001007934.1"
"NP_001007936.1","423328","BRMS1L",423328,"NP_001007936.1"
"NP_001007938.1","423346","LIN52",423346,"NP_001007938.1"
"NP_001007945.1","423694","KIF1BP",423694,"NP_001007945.1"
"NP_001007947.1","423714","SGPL1",423714,"NP_001007947.1"
"NP_001007949.1","423862","ACTR1A",423862,"NP_001007949.1"
"NP_001007954.1","424492","GCLM",424492,"NP_001007954.1"
"NP_001007957.1","424499","TMED5",424499,"NP_001007957.1"
"NP_001007961.1","424817","SLC25A36",424817,"NP_001007961.1"
"NP_001007964.1","425012","KPNA4",425012,"NP_001007964.1"
"NP_001007966.1","425073","ENSA",425073,"NP_001007966.1"
"NP_001007968.1","425416","RPL30",425416,"NP_001007968.1"
"NP_001007971.1","426495","ARL2BP",426495,"NP_001007971.1"
"NP_001007973.1","426544","FAM46C",426544,"NP_001007973.1"
"NP_001007976.1","427283","NANS",427283,"NP_001007976.1"
"NP_001007978.1","427308","ALDOB",427308,"NP_001007978.1"
"NP_001007980.1","427377","SMU1",427377,"NP_001007980.1"
"NP_001007983.1","427437","SKP2",427437,"NP_001007983.1"
"NP_001007986.1","429199","HMX3",429199,"NP_001007986.1"
"NP_001008440.1","418852","LCP1",418852,"NP_001008440.1"
"NP_001008442.1","418886","SLC25A15",418886,"NP_001008442.1"
"NP_001008446.1","419169","ACTR5",419169,"NP_001008446.1"
"NP_001008448.1","419227","OSBPL2",419227,"NP_001008448.1"
"NP_001008450.1","419445","LZIC",419445,"NP_001008450.1"
"NP_001008451.1","419625","TRAPPC3",419625,"NP_001008451.1"
"NP_001008453.1","419928","CCND3",419928,"NP_001008453.1"
"NP_001008454.1","420192","PEX2",420192,"NP_001008454.1"
"NP_001008455.1","420210","ATP6V0D2",420210,"NP_001008455.1"
"NP_001008456.1","421278","LGALSL",421278,"NP_001008456.1"
"NP_001008458.1","421417","BRE",421417,"NP_001008458.1"
"NP_001008459.1","421429","BTBD9",421429,"NP_001008459.1"
"NP_001008460.1","421494","DESI2",421494,"NP_001008460.1"
"NP_001008462.1","422042","PAQR8",422042,"NP_001008462.1"
"NP_001008464.1","422146","GPR174",422146,"NP_001008464.1"
"NP_001008465.1","422376","COMMD5",422376,"NP_001008465.1"
"NP_001008466.1","422441","RAB33B",422441,"NP_001008466.1"
"NP_001008467.1","422461","ANAPC10",422461,"NP_001008467.1"
"NP_001008468.1","422469","TMEM184C",422469,"NP_001008468.1"
"NP_001008469.1","423047","TMEM41B",423047,"NP_001008469.1"
"NP_001008470.1","423172","CD82",423172,"NP_001008470.1"
"NP_001008471.1","423183","SLC39A13",423183,"NP_001008471.1"
"NP_001008472.1","423440","GLRX5",423440,"NP_001008472.1"
"NP_001008473.1","423442","GSKIP",423442,"NP_001008473.1"
"NP_001008475.1","424075","PPIL3",424075,"NP_001008475.1"
"NP_001008476.1","424303","ARHGAP15",424303,"NP_001008476.1"
"NP_001008477.1","424311","MMADHC",424311,"NP_001008477.1"
"NP_001008478.1","424496","DR1",424496,"NP_001008478.1"
"NP_001008479.1","427425","SUB1",427425,"NP_001008479.1"
"NP_001008480.1","428478","GCM2",428478,"NP_001008480.1"
"NP_001008674.1","415409","DYX1C1",415409,"NP_001008674.1"
"NP_001008675.1","418274","MRPL51",418274,"NP_001008675.1"
"NP_001008676.1","418502","IFNGR2",418502,"NP_001008676.1"
"NP_001008678.1","418635","RAB9A",418635,"NP_001008678.1"
"NP_001008679.1","418665","P2RY8",418665,"NP_001008679.1"
"NP_001008680.1","418675","RP2",418675,"NP_001008680.1"
"NP_001008681.1","418763","ABHD13",418763,"NP_001008681.1"
"NP_001008682.1","421931","ADAM17",421931,"NP_001008682.1"
"NP_001008683.1","423902","DCLRE1A",423902,"NP_001008683.1"
"NP_001008729.1","420254","AZIN1",420254,"NP_001008729.1"
"NP_001008746.1","474379","GNAL",474379,"NP_001008746.1"
"NP_001008786.1","417972","GBE",417972,"NP_001008786.1"
"NP_001008788.1","424464","SLC30A7",424464,"NP_001008788.1"
"NP_001008789.1","427802","CYGB",427802,"NP_001008789.1"
"NP_001009928.1","404779","NOCT",404779,"NP_001009928.1"
"NP_001010842.2","428310","HSP25",428310,"NP_001010842.2"
"NP_001010843.1","430948","LGALS8",430948,"NP_001010843.1"
"NP_001011688.1","418638","TLR7",418638,"NP_001011688.1"
"NP_001011689.1","419155","CBFA2T2",419155,"NP_001011689.1"
"NP_001011690.1","422633","CL2",422633,"NP_001011690.1"
"NP_001011691.3","422720","TLR3",422720,"NP_001011691.3"
"NP_001011692.1","424893","APOD",424893,"NP_001011692.1"
"NP_001012290.1","419659","RP1-27O5.3",419659,"NP_001012290.1"
"NP_001012291.1","421817","PNRC1",421817,"NP_001012291.1"
"NP_001012292.1","423131","CLP1",423131,"NP_001012292.1"
"NP_001012293.1","424139","HOXD4",424139,"NP_001012293.1"
"NP_001012294.1","428446","POMGNT2",428446,"NP_001012294.1"
"NP_001012318.1","374078","BIRC5",374078,"NP_001012318.1"
"NP_001012403.1","497269","MBD2",497269,"NP_001012403.1"
"NP_001012404.1","497270","EPGN",497270,"NP_001012404.1"
"NP_001012405.2","497625","EDARADD",497625,"NP_001012405.2"
"NP_001012540.1","395416","ABCC1",395416,"NP_001012540.1"
"NP_001012542.2","415295","CLK3",415295,"NP_001012542.2"
"NP_001012543.1","415439","FGF7",415439,"NP_001012543.1"
"NP_001012544.2","415693","NUP93",415693,"NP_001012544.2"
"NP_001012545.1","415843","SPG7",415843,"NP_001012545.1"
"NP_001012546.2","416555","TRAF7",416555,"NP_001012546.2"
"NP_001012547.1","416588","PDPK1",416588,"NP_001012547.1"
"NP_001012549.1","417101","NEK6",417101,"NP_001012549.1"
"NP_001012551.1","417846","CCT2",417846,"NP_001012551.1"
"NP_001012552.1","417992","TOB2",417992,"NP_001012552.1"
"NP_001012553.1","418033","EIF3L",418033,"NP_001012553.1"
"NP_001012554.1","422207","SSPO",422207,"NP_001012554.1"
"NP_001012555.2","418063","FBXO7",418063,"NP_001012555.2"
"NP_001012558.1","418227","TTLL12",418227,"NP_001012558.1"
"NP_001012559.1","418240","NUP50",418240,"NP_001012559.1"
"NP_001012560.1","418455","POGLUT1",418455,"NP_001012560.1"
"NP_001012561.1","418520","PSMG1",418520,"NP_001012561.1"
"NP_001012564.1","419064","PLEKHB1",419064,"NP_001012564.1"
"NP_001012567.1","419885","NRAS",419885,"NP_001012567.1"
"NP_001012568.1","420017","PSME3",420017,"NP_001012568.1"
"NP_001012569.1","420063","RAB11B",420063,"NP_001012569.1"
"NP_001012570.2","420109","GATAD2A",420109,"NP_001012570.2"
"NP_001012573.2","420280","MAL2",420280,"NP_001012573.2"
"NP_001012574.1","420448","DNAJB6",420448,"NP_001012574.1"
"NP_001012576.1","420586","TMEM106B",420586,"NP_001012576.1"
"NP_001012578.1","420828","DEK",420828,"NP_001012578.1"
"NP_001012579.1","420841","MYLIP",420841,"NP_001012579.1"
"NP_001012580.1","420917","ANKH",420917,"NP_001012580.1"
"NP_001012581.1","420930","CCT5",420930,"NP_001012581.1"
"NP_001012582.1","421292","EPCAM",421292,"NP_001012582.1"
"NP_001012583.1","421327","DEGS1",421327,"NP_001012583.1"
"NP_001012584.1","421453","YIPF3",421453,"NP_001012584.1"
"NP_001012585.1","421462","TTC27",421462,"NP_001012585.1"
"NP_001012586.1","421595","CSTF3",421595,"NP_001012586.1"
"NP_001012587.1","421755","AMD1",421755,"NP_001012587.1"
"NP_001012589.1","422145","ITM2A",422145,"NP_001012589.1"
"NP_001012590.2","422232","RAP2C",422232,"NP_001012590.2"
"NP_001012591.2","422233","MBNL3",422233,"NP_001012591.2"
"NP_001012592.1","422277","SH3BGRL",422277,"NP_001012592.1"
"NP_001012593.1","422296","TMLHE",422296,"NP_001012593.1"
"NP_001012594.1","422496","HSPA4L",422496,"NP_001012594.1"
"NP_001012595.1","422534","TBCK",422534,"NP_001012595.1"
"NP_001012596.1","422547","ACSL1",422547,"NP_001012596.1"
"NP_001012597.1","422569","GPM6A",422569,"NP_001012597.1"
"NP_001012599.1","422792","UGDH",422792,"NP_001012599.1"
"NP_001012600.1","422795","RELL1",422795,"NP_001012600.1"
"NP_001012604.1","423399","ZC3H14",423399,"NP_001012604.1"
"NP_001012605.1","423408","RPS6KA5",423408,"NP_001012605.1"
"NP_001012606.1","423421","ITPK1",423421,"NP_001012606.1"
"NP_001012607.1","423549","EXOC5",423549,"NP_001012607.1"
"NP_001012608.1","423569","KLHDC2",423569,"NP_001012608.1"
"NP_001012612.1","424156","GORASP2",424156,"NP_001012612.1"
"NP_001012613.3","424396","SCYL3",424396,"NP_001012613.3"
"NP_001012615.1","424487","ABCD3",424487,"NP_001012615.1"
"NP_001012617.1","424580","RNF220",424580,"NP_001012617.1"
"NP_001012618.2","424926","PSMD1",424926,"NP_001012618.2"
"NP_001012620.1","424993","SEC62",424993,"NP_001012620.1"
"NP_001012621.1","425297","GINS1",425297,"NP_001012621.1"
"NP_001012623.1","426074","ARL6IP5",426074,"NP_001012623.1"
"NP_001012624.1","426152","UTP15",426152,"NP_001012624.1"
"NP_001012626.1","427213","F2RL1",427213,"NP_001012626.1"
"NP_001012627.1","427517","GNRHR",427517,"NP_001012627.1"
"NP_001012629.1","428015","EDAR",428015,"NP_001012629.1"
"NP_001012630.1","503512","FOXL2",503512,"NP_001012630.1"
"NP_001012640.1","415453","GABPB1",415453,"NP_001012640.1"
"NP_001012671.1","417157","SURF1",417157,"NP_001012671.1"
"NP_001012708.1","415548","TIPIN",415548,"NP_001012708.1"
"NP_001012709.1","415626","CSNK2A2",415626,"NP_001012709.1"
"NP_001012716.1","421911","TMEM18",421911,"NP_001012716.1"
"NP_001012717.1","422312","MTMR8",422312,"NP_001012717.1"
"NP_001012748.1","419454","EXOSC10",419454,"NP_001012748.1"
"NP_001012785.1","396313","FGF8",396313,"NP_001012785.1"
"NP_001012787.1","415450","SPPL2A",415450,"NP_001012787.1"
"NP_001012788.1","415518","ASB7",415518,"NP_001012788.1"
"NP_001012790.1","415574","CTDSPL2",415574,"NP_001012790.1"
"NP_001012792.1","415672","FHOD1",415672,"NP_001012792.1"
"NP_001012794.1","415688","WDR59",415688,"NP_001012794.1"
"NP_001012795.2","415694","BBS2",415694,"NP_001012795.2"
"NP_001012796.1","415781","LSM14A",415781,"NP_001012796.1"
"NP_001012799.1","416006","DENND6A",416006,"NP_001012799.1"
"NP_001012800.1","416057","QARS",416057,"NP_001012800.1"
"NP_001012801.1","416220","KIF20A",416220,"NP_001012801.1"
"NP_001012802.1","416261","MFAP3",416261,"NP_001012802.1"
"NP_001012804.1","416484","FBXL18",416484,"NP_001012804.1"
"NP_001012805.2","416496","MAP2K3",416496,"NP_001012805.2"
"NP_001012807.1","416537","HAGH",416537,"NP_001012807.1"
"NP_001012810.2","416758","IFT140",416758,"NP_001012810.2"
"NP_001012814.1","417119","RAB14",417119,"NP_001012814.1"
"NP_001012815.1","417125","PSMD5",417125,"NP_001012815.1"
"NP_001012816.2","417182","EXOSC2",417182,"NP_001012816.2"
"NP_001012818.1","417256","GTF2H4",417256,"NP_001012818.1"
"NP_001012823.1","417552","C19H17ORF85",417552,"NP_001012823.1"
"NP_001012824.1","417622","VPS53",417622,"NP_001012824.1"
"NP_001012825.2","417656","TADA2A",417656,"NP_001012825.2"
"NP_001012826.1","417851","CNOT2",417851,"NP_001012826.1"
"NP_001012827.1","417857","TBC1D15",417857,"NP_001012827.1"
"NP_001012828.1","417898","UBE2N",417898,"NP_001012828.1"
"NP_001012830.1","417963","KIAA1467",417963,"NP_001012830.1"
"NP_001012832.1","417974","POLDIP3",417974,"NP_001012832.1"
"NP_001012833.1","418043","CYTH4",418043,"NP_001012833.1"
"NP_001012836.1","418299","PEX5",418299,"NP_001012836.1"
"NP_001012837.1","418353","ZDHHC23",418353,"NP_001012837.1"
"NP_001012838.1","418357","CLDND1",418357,"NP_001012838.1"
"NP_001012839.1","418448","ZFP92",418448,"NP_001012839.1"
"NP_001012842.1","418692","MGAT4A",418692,"NP_001012842.1"
"NP_001012845.2","418910","PDS5B",418910,"NP_001012845.2"
"NP_001012846.2","418912","N4BP2L2",418912,"NP_001012846.2"
"NP_001012847.1","418921","UBL3",418921,"NP_001012847.1"
"NP_001012849.1","419213","STAU1",419213,"NP_001012849.1"
"NP_001012851.1","419238","YTHDF1",419238,"NP_001012851.1"
"NP_001012852.1","419284","KIF3B",419284,"NP_001012852.1"
"NP_001012853.2","419402","GNB1",419402,"NP_001012853.2"
"NP_001012854.1","419418","CPSF3L",419418,"NP_001012854.1"
"NP_001012855.1","419464","NECAP2",419464,"NP_001012855.1"
"NP_001012856.1","419470","EMC1",419470,"NP_001012856.1"
"NP_001012857.1","419526","KCTD9",419526,"NP_001012857.1"
"NP_001012860.1","419658","BSDC1",419658,"NP_001012860.1"
"NP_001012861.1","419872","MOV10",419872,"NP_001012861.1"
"NP_001012865.1","420124","ELL",420124,"NP_001012865.1"
"NP_001012866.1","420188","TMEM70",420188,"NP_001012866.1"
"NP_001012873.2","420580","GLCCI1",420580,"NP_001012873.2"
"NP_001012875.1","420612","KLHL7",420612,"NP_001012875.1"
"NP_001012876.1","420757","ITGA9",420757,"NP_001012876.1"
"NP_001012878.2","420772","PSMA2",420772,"NP_001012878.2"
"NP_001012879.1","420806","RBFA",420806,"NP_001012879.1"
"NP_001012880.1","420839","JARID2",420839,"NP_001012880.1"
"NP_001012882.2","420973","CLPTM1L",420973,"NP_001012882.2"
"NP_001012884.1","421100","KLHL14",421100,"NP_001012884.1"
"NP_001012886.1","421175","ARL8A",421175,"NP_001012886.1"
"NP_001012888.1","421226","BUB1",421226,"NP_001012888.1"
"NP_001012889.1","421249","ABHD12",421249,"NP_001012889.1"
"NP_001012891.1","421287","PPP1R21",421287,"NP_001012891.1"
"NP_001012892.2","421347","BPNT1",421347,"NP_001012892.2"
"NP_001012893.1","421485","SCCPDH",421485,"NP_001012893.1"
"NP_001012896.1","421717","NCOA7",421717,"NP_001012896.1"
"NP_001012897.1","421861","TMEM30A",421861,"NP_001012897.1"
"NP_001012898.1","421878","PRIM2",421878,"NP_001012898.1"
"NP_001012902.2","422227","WDR44",422227,"NP_001012902.2"
"NP_001012904.1","422344","TMEM164",422344,"NP_001012904.1"
