"","gene","counts","sex","tissue","treatment","extint","samples"
"235","ANXA5",13.8653125109429,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"236","ANXA5",12.826062454882,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"237","ANXA5",11.898199331692,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
"238","ANXA5",13.1105118221985,"female","hypothalamus","hatch","chicks","r183.o22_female_hypothalamus_hatch"
"239","ANXA5",15.633593353877,"female","hypothalamus","prolong","eggs","r194.x_female_hypothalamus_prolong"
"240","ANXA5",11.7344661242899,"female","hypothalamus","inc.d3","eggs","r27.w111.blu125_female_hypothalamus_inc.d3"
"241","ANXA5",15.1394738087899,"female","hypothalamus","inc.d9","eggs","r30.w112.r46_female_hypothalamus_inc.d9"
"242","ANXA5",14.1787102075554,"female","hypothalamus","inc.d9","eggs","r36.w184.x_female_hypothalamus_inc.d9"
"243","ANXA5",14.2242389835691,"female","hypothalamus","inc.d17","eggs","r49.w189.x_female_hypothalamus_inc.d17"
"244","ANXA5",13.1703301469288,"female","hypothalamus","control","reference","r6.x_female_hypothalamus_control.NYNO"
"245","ANXA5",14.5154126380326,"female","hypothalamus","inc.d3","eggs","r73.g127.x_female_hypothalamus_inc.d3"
"246","ANXA5",15.8412576596617,"female","hypothalamus","bldg","reference","r83.g45_female_hypothalamus_bldg"
"247","ANXA5",13.3027653287914,"female","hypothalamus","n9","chicks","r95.blu99_female_hypothalamus_n9"
"248","ANXA5",12.6061258168659,"female","hypothalamus","lay","eggs","s.o.pk_female_hypothalamus_lay"
"249","ANXA5",14.6059336277196,"female","hypothalamus","prolong","eggs","s.pu.pk_female_hypothalamus_prolong"
"250","ANXA5",12.2625831238663,"female","hypothalamus","control","reference","s.x.ATLAS_female_hypothalamus_control"
"251","ANXA5",13.7428045514755,"female","hypothalamus","early","chicks","s002.x_female_hypothalamus_m.inc.d8"
"252","ANXA5",15.7815678867822,"female","hypothalamus","m.inc.d17","loss","s038.g.d.blk_female_hypothalamus_m.inc.d17"
"253","ANXA5",13.6226447892329,"female","hypothalamus","bldg","reference","s063.d.blk.l_female_hypothalamus_bldg"
"254","ANXA5",13.7744692589682,"female","hypothalamus","m.inc.d3","loss","s069.pk.pu.g_female_hypothalamus_m.inc.d3"
"255","ANXA5",13.046105279344,"female","hypothalamus","extend","chicks","s089.blk.pk.pu_female_hypothalamus_extend"
"256","ANXA5",13.238124943639,"female","hypothalamus","early","chicks","s091.blk.r.g_female_hypothalamus_m.inc.d8"
"257","ANXA5",13.0650730833156,"female","hypothalamus","bldg","reference","s092.blk.r.o_female_hypothalamus_bldg"
"258","ANXA5",15.4652947508028,"female","hypothalamus","m.inc.d3","loss","s093.blk.y.d_female_hypothalamus_m.inc.d3"
"259","ANXA5",13.9724512102467,"female","hypothalamus","lay","eggs","s095.g.blk.o_female_hypothalamus_lay"
"260","ANXA5",15.6775221763227,"female","hypothalamus","m.inc.d17","loss","s100.l.pk.blk_female_hypothalamus_m.inc.d17"
"261","ANXA5",15.5044563843309,"female","hypothalamus","m.inc.d3","loss","s103.y.pk.blk_female_hypothalamus_m.inc.d3"
"262","ANXA5",12.6488266376197,"female","hypothalamus","lay","eggs","s136.d.w.o_female_hypothalamus_lay"
"263","ANXA5",14.7799723173419,"female","hypothalamus","extend","chicks","s137.g.blk.y_female_hypothalamus_extend"
"264","ANXA5",12.4106332427148,"female","hypothalamus","lay","eggs","s142.o.pk.pu_female_hypothalamus_lay"
"265","ANXA5",13.1034592135281,"female","hypothalamus","lay","eggs","s176.blk.pu.r_female_hypothalamus_lay"
"266","ANXA5",14.9943483291573,"female","hypothalamus","extend","chicks","s186.l.o.pk_female_hypothalamus_extend"
"267","ANXA5",14.9078600668529,"female","hypothalamus","m.n2","loss","s333.y.blk.pk_female_hypothalamus_m.hatch"
"268","ANXA5",10.6257395143462,"female","hypothalamus","control","reference","w191.r1_female_hypothalamus_control"
"269","ANXA5",15.4865183150173,"female","hypothalamus","prolong","eggs","x.blk20_female_hypothalamus_prolong"
"270","ANXA5",13.9467276861959,"female","hypothalamus","inc.d9","eggs","x.blu101.w43_female_hypothalamus_inc.d9"
"271","ANXA5",13.2640372586017,"female","hypothalamus","inc.d3","eggs","x.blu102.w105_female_hypothalamus_inc.d3"
"272","ANXA5",15.6039392396032,"female","hypothalamus","n5","chicks","x.blu109.w121_female_hypothalamus_n5"
"273","ANXA5",13.8382041359253,"female","hypothalamus","inc.d17","eggs","x.blu116.w107_female_hypothalamus_inc.d17"
"274","ANXA5",14.7699281620157,"female","hypothalamus","inc.d9","eggs","x.blu122.r66_female_hypothalamus_inc.d9"
"275","ANXA5",14.3501551812641,"female","hypothalamus","m.inc.d9","loss","x.blu25_female_hypothalamus_m.inc.d9"
"276","ANXA5",14.7147082747117,"female","hypothalamus","n9","chicks","x.blu43.g132_female_hypothalamus_n9"
"277","ANXA5",14.8038548750095,"female","hypothalamus","lay","eggs","x.blu6.y80_female_hypothalamus_lay"
"278","ANXA5",14.1474930735981,"female","hypothalamus","m.inc.d17","loss","x.blu94_female_hypothalamus_m.inc.d17"
"279","ANXA5",14.8736236971185,"female","hypothalamus","m.n2","loss","x.blu96_female_hypothalamus_m.n2"
"280","ANXA5",14.4017867687514,"female","hypothalamus","early","chicks","x.g26_female_hypothalamus_m.inc.d8"
"281","ANXA5",15.4258342945436,"female","hypothalamus","n5","chicks","x.g37_female_hypothalamus_n5"
"282","ANXA5",12.4454294530795,"female","hypothalamus","n9","chicks","x.g4.w50_female_hypothalamus_n9"
"283","ANXA5",12.6471992274095,"female","hypothalamus","n5","chicks","x.g43_female_hypothalamus_n5"
"284","ANXA5",13.9201895320191,"female","hypothalamus","n5","chicks","x.g49_female_hypothalamus_n5"
"285","ANXA5",14.1921706537253,"female","hypothalamus","prolong","eggs","x.g50_female_hypothalamus_inc.prolong"
"286","ANXA5",15.4796520857618,"female","hypothalamus","inc.d9","eggs","x.g9.o166_female_hypothalamus_inc.d9"
"287","ANXA5",13.0686671726029,"female","hypothalamus","inc.d17","eggs","x.o159.w90_female_hypothalamus_inc.d17"
"288","ANXA5",14.8562582813134,"female","hypothalamus","m.n2","loss","x.o171.w45_female_hypothalamus_m.hatch"
"289","ANXA5",12.3869113037412,"female","hypothalamus","n5","chicks","x.o175.g21_female_hypothalamus_n5"
"290","ANXA5",13.8980558516856,"female","hypothalamus","hatch","chicks","x.o37.blu50_female_hypothalamus_hatch.NYNO"
"291","ANXA5",15.1631210490771,"female","hypothalamus","m.n2","loss","x.o61_female_hypothalamus_extend.hatch"
"292","ANXA5",12.0543095250289,"female","hypothalamus","n5","chicks","x.o70_female_hypothalamus_n5.NYNO"
"293","ANXA5",15.4471691928434,"female","hypothalamus","m.inc.d3","loss","x.r180_female_hypothalamus_m.inc.d3"
"294","ANXA5",14.9506573981624,"female","hypothalamus","inc.d3","eggs","x.r33.w183_female_hypothalamus_inc.d3"
"295","ANXA5",12.2692270005422,"female","hypothalamus","bldg","reference","x.r39.g10_female_hypothalamus_bldg"
"296","ANXA5",14.5434755312946,"female","hypothalamus","hatch","chicks","x.r44.w95_female_hypothalamus_hatch"
"297","ANXA5",12.1723502330685,"female","hypothalamus","inc.d17","eggs","x.r48.y139_female_hypothalamus_inc.d17"
"298","ANXA5",13.0937828446797,"female","hypothalamus","n5","chicks","x.r50.w97_female_hypothalamus_n5"
"299","ANXA5",14.2628959665085,"female","hypothalamus","m.n2","loss","x.r74.o29_female_hypothalamus_m.hatch"
"300","ANXA5",14.6164456902374,"female","hypothalamus","m.inc.d9","loss","x.r76_female_hypothalamus_m.inc.d9"
"301","ANXA5",14.0853228884496,"female","hypothalamus","early","chicks","x.s188_female_hypothalamus_m.inc.d8"
"302","ANXA5",12.1279928579927,"female","hypothalamus","n9","chicks","x.w178_female_hypothalamus_n9"
"303","ANXA5",14.5809028284761,"female","hypothalamus","lay","eggs","x.w51_female_hypothalamus_lay"
"304","ANXA5",13.6222855494309,"female","hypothalamus","n9","chicks","x.w6_female_hypothalamus_n9"
"305","ANXA5",11.7845625120567,"female","hypothalamus","inc.d9","eggs","x.y109_female_hypothalamus_inc.d9"
"306","ANXA5",15.2359320104995,"female","hypothalamus","m.inc.d17","loss","x.y119.w11_female_hypothalamus_m.inc.d17"
"307","ANXA5",12.9973987836963,"female","hypothalamus","n9","chicks","x.y138.w176_female_hypothalamus_n9"
"308","ANXA5",15.4003187663856,"female","hypothalamus","prolong","eggs","x.y145.r55_female_hypothalamus_inc.prolong"
"309","ANXA5",14.7949496277819,"female","hypothalamus","early","chicks","x.y5_female_hypothalamus_m.inc.d8"
"310","ANXA5",14.71719372757,"female","hypothalamus","extend","chicks","x.y64_female_hypothalamus_extend"
"311","ANXA5",15.3874333966615,"female","hypothalamus","hatch","chicks","x.y90_female_hypothalamus_hatch"
"312","ANXA5",11.900253277798,"female","hypothalamus","inc.d9","eggs","x.y93.g126_female_hypothalamus_inc.d9"
"313","ANXA5",13.3503199765707,"female","hypothalamus","n9","chicks","x.y9_female_hypothalamus_n9"
"314","ANXA5",12.5694047343806,"female","hypothalamus","lay","eggs","y.s156.o.r_female_hypothalamus_lay"
"315","ANXA5",13.2772252779616,"female","hypothalamus","m.inc.d9","loss","y12.x_female_hypothalamus_m.inc.d9"
"316","ANXA5",14.4013233696796,"female","hypothalamus","inc.d17","eggs","y126.w92.x_female_hypothalamus_inc.d17"
"317","ANXA5",12.1158464900489,"female","hypothalamus","m.inc.d9","loss","y128.g23.x_female_hypothalamus_m.inc.d9"
"318","ANXA5",12.7382129482238,"female","hypothalamus","inc.d3","eggs","y13.x_female_hypothalamus_inc.d3"
"319","ANXA5",12.0831625299281,"female","hypothalamus","inc.d17","eggs","y130.o170.x_female_hypothalamus_inc.d17"
"320","ANXA5",12.5700121343908,"female","hypothalamus","inc.d17","eggs","y135.blu107.x_female_hypothalamus_inc.d17"
"321","ANXA5",12.5294987698477,"female","hypothalamus","inc.d17","eggs","y136.x_female_hypothalamus_inc.d17"
"322","ANXA5",11.7822191935596,"female","hypothalamus","inc.d9","eggs","y140.w119.x_female_hypothalamus_inc.d9"
"323","ANXA5",14.931452255004,"female","hypothalamus","prolong","eggs","y146.r32.x_female_hypothalamus_inc.prolong"
"324","ANXA5",14.6516939550696,"female","hypothalamus","hatch","chicks","y15.x_female_hypothalamus_hatch"
"325","ANXA5",15.4445669925651,"female","hypothalamus","n5","chicks","y6.o54_female_hypothalamus_n5"
"326","ANXA5",13.377528007424,"female","hypothalamus","hatch","chicks","y7.g58_female_hypothalamus_hatch"
"327","ANXA5",14.4462072982818,"female","hypothalamus","m.inc.d17","loss","y85.r71.x_female_hypothalamus_m.inc.d17"
"328","ANXA5",12.0826386488542,"female","hypothalamus","n5","chicks","y94.g133.x_female_hypothalamus_n5.NYNO"
"329","ANXA5",15.4578629512945,"female","hypothalamus","n9","chicks","y97.x_female_hypothalamus_n9"
"330","ANXA5",13.9737178246568,"female","hypothalamus","m.n2","loss","y98.g54_female_hypothalamus_m.hatch"
"331","ATP2B4",16.309988492626,"female","hypothalamus","control","reference","L.G118_female_hypothalamus_control.NYNO"
"332","ATP2B4",15.7900231575462,"female","hypothalamus","control","reference","R.G106_female_hypothalamus_control"
"333","ATP2B4",17.2468722856269,"female","hypothalamus","control","reference","R.R20_female_hypothalamus_control.NYNO"
"334","ATP2B4",15.9457755564082,"female","hypothalamus","control","reference","R.R9_female_hypothalamus_control"
"335","ATP2B4",17.163983037653,"female","hypothalamus","control","reference","R.W44_female_hypothalamus_control"
"336","ATP2B4",20.601513291029,"female","hypothalamus","prolong","eggs","blk.s031.pu.d_female_hypothalamus_prolong"
"337","ATP2B4",19.6004862862358,"female","hypothalamus","m.n2","loss","blk.s032.g.w_female_hypothalamus_m.hatch"
"338","ATP2B4",20.1942631167274,"female","hypothalamus","m.inc.d3","loss","blk.s049.y.g_female_hypothalamus_m.inc.d3"
"339","ATP2B4",19.9757903790533,"female","hypothalamus","m.inc.d3","loss","blk.s060.pu.w_female_hypothalamus_m.inc.d3"
"340","ATP2B4",17.9400703226766,"female","hypothalamus","inc.d9","eggs","blk.s061.pu.y_female_hypothalamus_inc.d9"
"341","ATP2B4",19.5984003326836,"female","hypothalamus","early","chicks","blk.y.l.s109_female_hypothalamus_m.inc.d8"
"342","ATP2B4",19.7810642976832,"female","hypothalamus","m.n2","loss","blk0.x_female_hypothalamus_m.n2"
"343","ATP2B4",16.7386739074528,"female","hypothalamus","bldg","reference","blk11.x_female_hypothalamus_bldg"
"344","ATP2B4",19.4067760979827,"female","hypothalamus","extend","chicks","blk19.x_female_hypothalamus_extend"
"345","ATP2B4",20.3944719887651,"female","hypothalamus","hatch","chicks","blk21.x_female_hypothalamus_hatch"
"346","ATP2B4",17.7899635783791,"female","hypothalamus","n9","chicks","blk4.x_female_hypothalamus_n9"
"347","ATP2B4",15.1503280424352,"female","hypothalamus","control","reference","blu.o.x.ATLAS_female_hypothalamus_control"
"348","ATP2B4",17.1836977003911,"female","hypothalamus","hatch","chicks","blu103.x_female_hypothalamus_hatch"
"349","ATP2B4",19.2412487596176,"female","hypothalamus","prolong","eggs","blu115.y150.x_female_hypothalamus_inc.prolong"
"350","ATP2B4",19.76465129164,"female","hypothalamus","early","chicks","blu119.w84.x_female_hypothalamus_m.inc.d8"
"351","ATP2B4",19.4714092057333,"female","hypothalamus","hatch","chicks","blu124.w180.x_female_hypothalamus_hatch"
"352","ATP2B4",16.9579734022283,"female","hypothalamus","n9","chicks","blu36.w16_female_hypothalamus_n9"
"353","ATP2B4",17.1367607865021,"female","hypothalamus","bldg","reference","blu38.g135.x_female_hypothalamus_bldg"
"354","ATP2B4",18.3522156796562,"female","hypothalamus","inc.d3","eggs","blu39.o26.x_female_hypothalamus_inc.d3.NYNO"
"355","ATP2B4",18.2318022467514,"female","hypothalamus","extend","chicks","blu44.y102_female_hypothalamus_extend"
"356","ATP2B4",19.473928325893,"female","hypothalamus","inc.d9","eggs","blu47.y96.x_female_hypothalamus_inc.d9"
"357","ATP2B4",16.7916459288801,"female","hypothalamus","n5","chicks","blu55.g51_female_hypothalamus_n5"
"358","ATP2B4",19.2645256868231,"female","hypothalamus","m.inc.d3","loss","blu56.o53_female_hypothalamus_m.inc.d3"
"359","ATP2B4",20.380624953465,"female","hypothalamus","m.inc.d9","loss","blu63.g62_female_hypothalamus_m.inc.d9"
"360","ATP2B4",19.4729073562943,"female","hypothalamus","early","chicks","blu80.r97_female_hypothalamus_m.inc.d8"
"361","ATP2B4",17.8267718522364,"female","hypothalamus","m.inc.d9","loss","d.r.blk.s159_female_hypothalamus_m.inc.d9"
"362","ATP2B4",20.2848462714355,"female","hypothalamus","m.inc.d17","loss","d.s112.blk.w_female_hypothalamus_m.inc.d17"
"363","ATP2B4",19.1676537486085,"female","hypothalamus","m.inc.d3","loss","d.s177.blk.r_female_hypothalamus_m.inc.d3"
"364","ATP2B4",19.4397397185267,"female","hypothalamus","lay","eggs","g.blk.s004.pk_female_hypothalamus_lay"
"365","ATP2B4",19.9712769712724,"female","hypothalamus","m.n2","loss","g.s076.pk.r_female_hypothalamus_m.hatch"
"366","ATP2B4",17.2308241859598,"female","hypothalamus","lay","eggs","g.s078.blk.o_female_hypothalamus_lay"
"367","ATP2B4",20.1987072114975,"female","hypothalamus","m.inc.d17","loss","g.y.blk.s006_female_hypothalamus_m.inc.d17"
"368","ATP2B4",16.8060094819217,"female","hypothalamus","bldg","reference","g141.blu27.x_female_hypothalamus_bldg"
"369","ATP2B4",17.2281586403139,"female","hypothalamus","inc.d17","eggs","g142.r40.x_female_hypothalamus_inc.d17"
"370","ATP2B4",19.4384041965969,"female","hypothalamus","m.inc.d3","loss","g144.r54.x_female_hypothalamus_m.inc.d3"
"371","ATP2B4",18.5829647680702,"female","hypothalamus","extend","chicks","g17.w108.x_female_hypothalamus_extend"
"372","ATP2B4",19.0670272185167,"female","hypothalamus","extend","chicks","g22.blu118_female_hypothalamus_extend"
"373","ATP2B4",17.8319306896414,"female","hypothalamus","inc.d3","eggs","g6.w197.x_female_hypothalamus_inc.d3"
"374","ATP2B4",19.101267204022,"female","hypothalamus","m.inc.d17","loss","g63.blu65_female_hypothalamus_m.inc.d17"
"375","ATP2B4",18.8405703749551,"female","hypothalamus","m.inc.d9","loss","g73.x_female_hypothalamus_m.inc.d9"
"376","ATP2B4",16.9795884703884,"female","hypothalamus","inc.d9","eggs","g75.x_female_hypothalamus_inc.d9"
"377","ATP2B4",18.2342652011204,"female","hypothalamus","m.n2","loss","l.s.w.d_female_hypothalamus_m.hatch"
"378","ATP2B4",20.1592221507185,"female","hypothalamus","prolong","eggs","l.s052.pk.r_female_hypothalamus_prolong"
"379","ATP2B4",17.3915804196608,"female","hypothalamus","bldg","reference","l.s120.y.blk_female_hypothalamus_bldg"
"380","ATP2B4",19.4899772152754,"female","hypothalamus","prolong","eggs","l.s166.o.w_female_hypothalamus_prolong"
"381","ATP2B4",20.067851985698,"female","hypothalamus","m.inc.d17","loss","o.s084.w.blk_female_hypothalamus_m.inc.d17"
"382","ATP2B4",16.6165327841515,"female","hypothalamus","inc.d3","eggs","o156.w80.x_female_hypothalamus_inc.d3"
"383","ATP2B4",18.4591012687893,"female","hypothalamus","inc.d3","eggs","o165.w122.x_female_hypothalamus_inc.d3"
"384","ATP2B4",19.8769637163736,"female","hypothalamus","m.inc.d17","loss","o169.r28.x_female_hypothalamus_m.inc.d17"
"385","ATP2B4",17.2245788333836,"female","hypothalamus","hatch","chicks","o172.w115.x_female_hypothalamus_hatch"
"386","ATP2B4",17.3798828237632,"female","hypothalamus","inc.d3","eggs","o173.w179.x_female_hypothalamus_inc.d3"
"387","ATP2B4",17.1480856699241,"female","hypothalamus","inc.d17","eggs","o35.r51.x_female_hypothalamus_inc.d17"
"388","ATP2B4",19.0458891262092,"female","hypothalamus","m.inc.d9","loss","o36.r62.x_female_hypothalamus_m.inc.d9"
"389","ATP2B4",16.5650137899719,"female","hypothalamus","bldg","reference","o38.blu29.x_female_hypothalamus_bldg"
"390","ATP2B4",19.6102991477651,"female","hypothalamus","m.inc.d9","loss","o45.g128.x_female_hypothalamus_m.inc.d9"
"391","ATP2B4",16.8283835667047,"female","hypothalamus","inc.d17","eggs","o52.blu53_female_hypothalamus_inc.d17"
"392","ATP2B4",17.0439854908466,"female","hypothalamus","inc.d9","eggs","o73.x_female_hypothalamus_inc.d9"
"393","ATP2B4",19.4476099726761,"female","hypothalamus","early","chicks","p.g.blk.s040_female_hypothalamus_m.inc.d8"
"394","ATP2B4",20.2951664185793,"female","hypothalamus","m.inc.d17","loss","pk.s011.o.y_female_hypothalamus_m.inc.d17"
"395","ATP2B4",19.2760707081536,"female","hypothalamus","m.n2","loss","pk.s054.d.g_female_hypothalamus_m.hatch"
"396","ATP2B4",19.3424901473932,"female","hypothalamus","early","chicks","pk.s055.d.l_female_hypothalamus_m.inc.d8"
"397","ATP2B4",15.3375068760097,"female","hypothalamus","control","reference","r.r.x.ATLAS.R2XR_female_hypothalamus_control"
"398","ATP2B4",15.338200357037,"female","hypothalamus","control","reference","r.r.x.ATLAS_female_hypothalamus_control"
"399","ATP2B4",19.5903789703236,"female","hypothalamus","m.inc.d3","loss","r.s035.y.blk_female_hypothalamus_m.inc.d3"
"400","ATP2B4",18.3594303474623,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"401","ATP2B4",17.7287736671302,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"402","ATP2B4",16.8357682439533,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
