"sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"female","pituitary","lo_hi","hi","ZFX",0.0672305035793119,0.0556554220591288,1.2544925194577
"female","pituitary","lo_hi","hi","ARL8A",0.0671864584626967,0.0089786471371242,2.04678909597674
"female","pituitary","lo_hi","hi","TCP1",0.0671659057476271,0.082749394542103,1.08223517517141
"female","pituitary","lo_hi","hi","KLHL5",0.0671497233001348,0.0454666009100322,1.34230751250252
"female","pituitary","lo_hi","hi","SFSWAP",0.0671248649810182,0.0960263803589243,1.01760944122652
"female","pituitary","lo_hi","hi","GTF2H1",0.0669803666660247,0.0884601410309006,1.05325237257558
"female","pituitary","lo_hi","hi","POLB",0.0668689625178674,0.0642958841360625,1.19181682729674
"female","pituitary","lo_hi","hi","MDM2",0.0666949923039874,0.06328532320709,1.19869699755347
"female","pituitary","lo_hi","hi","SYAP1",0.0665434804628993,0.0936085641299485,1.0286844163876
"female","pituitary","lo_hi","hi","TULP3",0.0664106573272585,0.0384482039685438,1.41512394259256
"female","pituitary","lo_hi","hi","PHB2",0.066390281908361,0.0131739208751901,1.88028494933321
"female","pituitary","lo_hi","hi","USP12",0.0663223340646543,0.0955717704999935,1.01967036846174
"female","pituitary","lo_hi","hi","PHF5A",0.0662842845457936,0.011830048576297,1.92701347207753
"female","pituitary","lo_hi","hi","GNB1",0.0661221499922967,0.00915921823391945,2.03814159305528
"female","pituitary","lo_hi","hi","UBE2I",0.0660397409633713,0.0884934874729806,1.05308868928657
"female","pituitary","lo_hi","hi","FAM160B1",0.0660376791110214,0.0428889327628774,1.36765476049816
"female","pituitary","lo_hi","hi","PITPNB",0.0659761637045023,0.00678144956890838,2.16867746358285
"female","pituitary","lo_hi","hi","ASAP2",0.065517289447218,0.0928965965553365,1.03200019692469
"female","pituitary","lo_hi","hi","FBXL5",0.0651304838688346,0.0309996637348808,1.50864301709727
"female","pituitary","lo_hi","hi","TBPL1",0.0648098084761756,0.0586261071237519,1.23190894277245
"female","pituitary","lo_hi","hi","ANKS6",0.0644562791811418,0.086930679424049,1.06082692604649
"female","pituitary","lo_hi","hi","SNX2",0.0643687910026669,0.0690311366546469,1.16095497553569
"female","pituitary","lo_hi","hi","SLC25A3",0.0642529020070387,0.0172831495065702,1.76237711320618
"female","pituitary","lo_hi","hi","CLTCL1",0.0641826361608274,0.0605938745218244,1.217571276755
"female","pituitary","lo_hi","hi","PSMD6",0.0640776269420872,0.0511978412525772,1.29074835058391
"female","pituitary","lo_hi","hi","ADSS",0.0639467650458291,0.0889178434873193,1.05101107873187
"female","pituitary","lo_hi","hi","TTL",0.0639300122919441,0.0382287977497665,1.41760935981127
"female","pituitary","lo_hi","hi","CNOT10",0.0639004373038533,0.0623515340330489,1.205152857119
"female","pituitary","lo_hi","hi","RAB27A",0.0638857784260316,0.025989016477307,1.58521015553402
"female","pituitary","lo_hi","hi","WDR26",0.0638496187419444,0.0276835086405345,1.55777886773204
"female","pituitary","lo_hi","hi","TAX1BP1",0.0637908608500343,0.0131738474119305,1.88028737114654
"female","pituitary","lo_hi","hi","SDAD1",0.0637553775461144,0.0386906638047841,1.41239381914715
"female","pituitary","lo_hi","hi","OSBPL8",0.0634747929551677,0.0675162882799782,1.17059144114295
"female","pituitary","lo_hi","hi","TAF15",0.0634706957560819,0.093803790222137,1.02777961322751
"female","pituitary","lo_hi","hi","MSH2",0.0634492936010249,0.0350981446699878,1.45471584025448
"female","pituitary","lo_hi","hi","YTHDF1",0.0630475652876533,0.0487179086179686,1.31231136354371
"female","pituitary","lo_hi","hi","FAM122A",0.0629701317248018,0.0361299881344715,1.44213218105956
"female","pituitary","lo_hi","hi","SCAI",0.0627897260869848,0.0827917002040823,1.08201319867694
"female","pituitary","lo_hi","hi","SLC39A9",0.062769069449892,0.00516382644356334,2.2870283628172
"female","pituitary","lo_hi","hi","GPHN",0.0623937328538226,0.0307698475108368,1.51187465602314
"female","pituitary","lo_hi","hi","CRLS1",0.0622085223568732,0.0923822375195543,1.03441152324743
"female","pituitary","lo_hi","hi","OGDHL",0.0621580183293164,0.0534057137093627,1.27241227668488
"female","pituitary","lo_hi","hi","PPP2R2B",0.0618920274236428,0.0654317954823724,1.18421116227251
"female","pituitary","lo_hi","hi","LOC101747825",0.0618350303780083,0.0514568128614772,1.2885571166787
"female","pituitary","lo_hi","hi","PIK3R4",0.0618260176853894,0.0520017934512757,1.28398167804672
"female","pituitary","lo_hi","hi","UBE3A",0.06168110567406,0.0141603326438248,1.84892654440891
"female","pituitary","lo_hi","hi","NCBP1",0.0615163979223699,0.0120015255918456,1.92076354445175
"female","pituitary","lo_hi","hi","NOL11",0.0615139282845348,0.0852589578797175,1.0692599800381
"female","pituitary","lo_hi","hi","PHF21A",0.0612801958907595,0.0695645104401337,1.15761226686836
"female","pituitary","lo_hi","hi","SMC3",0.0611086594116525,0.0306288413344527,1.51386943190944
"female","pituitary","lo_hi","hi","PAQR3",0.0610505066391506,0.0975648974677215,1.01070640751962
"female","pituitary","lo_hi","hi","SSPO",0.0609903812010086,7.04484355417055e-07,6.15212864688605
"female","pituitary","lo_hi","hi","NBEA",0.0608326841118278,0.0961461337514535,1.0170681750154
"female","pituitary","lo_hi","hi","ZFC3H1",0.0608153781390371,0.0833327573514373,1.07918424780711
"female","pituitary","lo_hi","hi","SVOP",0.0606747760634148,0.0875094909902849,1.05794484227852
"female","pituitary","lo_hi","hi","AKAP17A",0.0605273285305517,0.0499954622944509,1.30106941146219
"female","pituitary","lo_hi","hi","WDR11",0.0604969205970106,0.0714513381030466,1.14598963355842
"female","pituitary","lo_hi","hi","INTS8",0.0604435702854253,0.0870153801470803,1.06040397815536
"female","pituitary","lo_hi","hi","CLPX",0.060230699668336,0.0315901027285104,1.50044896180132
"female","pituitary","lo_hi","hi","FMR1",0.0601843112249651,0.0144597470566179,1.83983930405919
"female","pituitary","lo_hi","hi","UBE3C",0.0600087987837273,0.0920048226484578,1.03618940749445
"female","pituitary","lo_hi","hi","ZC4H2",0.0600002483179144,0.0966116544801151,1.01497048050891
"female","pituitary","lo_hi","hi","ANAPC5",0.0598804040192089,0.0391389196027376,1.40739116684985
"female","pituitary","lo_hi","hi","PLAT",0.0596130322107424,0.0129552386312412,1.88755458304274
"female","pituitary","lo_hi","hi","MRPL3",0.0587321020221215,0.0558849551091985,1.25270509358907
"female","pituitary","lo_hi","hi","GPBP1",0.0586495307042873,0.0630814578989871,1.20009827808618
"female","pituitary","lo_hi","hi","ARIH1",0.0586429822541028,0.0402332741653686,1.39541462330515
"female","pituitary","lo_hi","hi","VPS39",0.058544634487944,0.0522815030120174,1.28165193562014
"female","pituitary","lo_hi","hi","ENTPD4",0.058456489133936,0.0367992198523722,1.43416138832108
"female","pituitary","lo_hi","hi","USP15",0.0583203122002221,0.0830495186000993,1.08066288061086
"female","pituitary","lo_hi","hi","DPAGT1",0.0582884908962489,0.0953193151257402,1.02081908674292
"female","pituitary","lo_hi","hi","SF3B1",0.0581507600586311,0.0527556861651784,1.27773072395308
"female","pituitary","lo_hi","hi","UBIAD1",0.0580913915396522,0.0703522368902015,1.1527220893646
"female","pituitary","lo_hi","hi","KIAA1468",0.0579792826967472,0.0260593927115086,1.58403570931084
"female","pituitary","lo_hi","hi","NIPAL3",0.0575421783991741,0.0492865143187998,1.30727189528898
"female","pituitary","lo_hi","hi","RAB23",0.057517553455021,0.0941757256661558,1.02606102467826
"female","pituitary","lo_hi","hi","USP7",0.0569810207039316,0.0234192564934679,1.63042689687722
"female","pituitary","lo_hi","hi","PUM2",0.0566982040087044,0.0346421040161911,1.46039573862721
"female","pituitary","lo_hi","hi","STX16",0.0561635547481236,0.0629157596575483,1.20124055526974
"female","pituitary","lo_hi","hi","ENAH",0.0560823240990775,0.0773837482715193,1.11135023798758
"female","pituitary","lo_hi","hi","ZRANB2",0.0556669522664881,0.0496791288735386,1.30382602814412
"female","pituitary","lo_hi","hi","TMEM248",0.0555747559134371,0.0486396248228061,1.31300978361224
"female","pituitary","lo_hi","hi","TUBGCP3",0.0554719744219034,0.0621138760906662,1.20681136864105
"female","pituitary","lo_hi","hi","KCMF1",0.0554103584978763,0.0678533773311539,1.16842853091095
"female","pituitary","lo_hi","hi","AC113404.1",0.0550126272710898,0.0828478857042343,1.0817185703913
"female","pituitary","lo_hi","hi","CASC4",0.05499244138652,0.0793481274861814,1.10046331757976
"female","pituitary","lo_hi","hi","KIAA1429",0.0549068779934749,0.0862869870905571,1.06405469514097
"female","pituitary","lo_hi","hi","LOC422051",0.0548696146111405,0.0896144319484434,1.04762204378817
"female","pituitary","lo_hi","hi","OSBPL9",0.0547018791067557,0.0685811529824524,1.16379521782551
"female","pituitary","lo_hi","hi","PXK",0.0545779597951128,0.0461628596829399,1.33570729547511
"female","pituitary","lo_hi","hi","RNPS1",0.0545409468358528,0.0222767045382575,1.65214905527146
"female","pituitary","lo_hi","hi","CCDC47",0.0540113562884974,0.0980468171215977,1.00856650020082
"female","pituitary","lo_hi","hi","NXT2",0.0538457140489753,0.083180492386681,1.07997851315856
"female","pituitary","lo_hi","hi","E2F5",0.0535268565454437,0.0524581075332495,1.28018738097197
"female","pituitary","lo_hi","hi","CHM",0.0532610877436206,0.0911314005705081,1.0403319551367
"female","pituitary","lo_hi","hi","STX12",0.0530379925650733,0.08111300507325,1.09090950856637
"female","pituitary","lo_hi","hi","RFC1",0.053018940850919,0.0547745373899332,1.26142128167867
"female","pituitary","lo_hi","hi","PPP4R1",0.0530088654998524,0.0800169379355209,1.09681807209163
"female","pituitary","lo_hi","hi","RP11-561B11.2",0.0529354038675492,0.0995014050742564,1.00217078647349
"female","pituitary","lo_hi","hi","CLCN3",0.052763826592881,0.0472625463686711,1.32548288354852
"female","pituitary","lo_hi","hi","TRMT1L",0.0517108436283139,0.0654508195400491,1.18408491107667
"female","pituitary","lo_hi","hi","PDCD6IP",0.051432603110095,0.0842879456253379,1.07423453122023
"female","pituitary","lo_hi","hi","PBRM1",0.051179752858144,0.0829241733983681,1.08131884890485
"female","pituitary","lo_hi","hi","ZRANB1",0.0508713283493816,0.0878772119025837,1.05612373047856
"female","pituitary","lo_hi","hi","RPS6KB1",0.0507470743629488,0.0668215236580473,1.17508362584338
"female","pituitary","lo_hi","hi","USP10",0.0504794237548227,0.0744075262350708,1.12838313384864
"female","pituitary","lo_hi","hi","DHX15",0.0501040383895779,0.0407960507595738,1.38938187652626
"female","pituitary","lo_hi","hi","IARS2",0.0497448942177832,0.0103641105781635,1.98446796202835
"female","pituitary","lo_hi","hi","CDC73",0.0494227515419006,0.0828256545722,1.08183512319763
"female","pituitary","lo_hi","hi","PLRG1",0.0493227758076812,0.0706031114265064,1.15117615949229
"female","pituitary","lo_hi","hi","CUL3",0.0490821554110869,0.0878578325191181,1.05621951512258
"female","pituitary","lo_hi","hi","LUC7L2",0.0486206173089018,0.0588075803606281,1.23056668928773
"female","pituitary","lo_hi","hi","LUC7L",0.0483955097294366,0.0836394561087856,1.07758879997824
"female","pituitary","lo_hi","hi","ZYG11B",0.0474999877114153,0.0835644567240078,1.07797840594604
"female","pituitary","lo_hi","hi","TMEM184B",0.0460013746863385,0.092783679389063,1.03252840928349
"female","pituitary","lo_hi","hi","CAPZA1",0.0449271111418593,0.071965996315183,1.14287265774865
"female","pituitary","lo_hi","hi","GPS1",0.0446937673486769,0.0399542626291539,1.39843687999043
"female","pituitary","lo_hi","hi","CSDE1",0.0401396468283298,0.0344638383334845,1.46263635561053
"female","pituitary","lo_hi","lo","KIAA2013",-0.04093360564573,0.0719259449263985,1.14311442386065
"female","pituitary","lo_hi","lo","COG7",-0.0416719738544002,0.0938150474145479,1.02772749760188
"female","pituitary","lo_hi","lo","HIF1AN",-0.0435181325207019,0.0959115888389283,1.01812891457362
"female","pituitary","lo_hi","lo","CERS5",-0.0508342209902274,0.0723432763973833,1.14060182610962
"female","pituitary","lo_hi","lo","VIPAS39",-0.0516945575565746,0.0707856859040818,1.15005455532399
"female","pituitary","lo_hi","lo","KBTBD4",-0.0517994167753993,0.0862936506884202,1.06402115761532
"female","pituitary","lo_hi","lo","TTC7B",-0.052680693830141,0.0631587477510158,1.19956648933846
"female","pituitary","lo_hi","lo","IPO9",-0.0533315463279701,0.0869094842379869,1.06093282737793
"female","pituitary","lo_hi","lo","ABHD17C",-0.0533885908219486,0.0567624111602133,1.24593916481191
"female","pituitary","lo_hi","lo","EZH2",-0.0534059122750247,0.0396684083632195,1.40155522460622
"female","pituitary","lo_hi","lo","RPRD1B",-0.0534551623183275,0.0163818620879468,1.78563673453182
"female","pituitary","lo_hi","lo","HMGXB3",-0.0537776187007805,0.0978641410191835,1.00937641146867
"female","pituitary","lo_hi","lo","NADK",-0.0537821679036392,0.0819573669708525,1.0864120025451
"female","pituitary","lo_hi","lo","TBL1X",-0.0540099466607825,0.0649343000715613,1.18752583637698
"female","pituitary","lo_hi","lo","E2F4",-0.0542759279913822,0.0892970733291837,1.0491627746816
"female","pituitary","lo_hi","lo","SLC15A4",-0.0547364327889942,0.0319776292737754,1.49515373669616
"female","pituitary","lo_hi","lo","XPNPEP3",-0.0550431549795633,0.0920048226484578,1.03618940749445
"female","pituitary","lo_hi","lo","RAB14",-0.0554085211637799,0.0852245378611875,1.06943534509913
"female","pituitary","lo_hi","lo","LMTK2",-0.0558574070980843,0.0859971069428905,1.06551615875495
"female","pituitary","lo_hi","lo","PPP2R2C",-0.0562082026358275,0.0403819782035096,1.39381240996333
"female","pituitary","lo_hi","lo","GMEB1",-0.0564180401438185,0.0986285317514518,1.00599743201872
"female","pituitary","lo_hi","lo","HSPA9",-0.0567350327011764,0.0706031114265064,1.15117615949229
"female","pituitary","lo_hi","lo","BLOC1S5",-0.0575798453420397,0.0856907037586445,1.06706629039081
"female","pituitary","lo_hi","lo","SPPL3",-0.0578918210096189,0.0430356395467597,1.3661717386594
"female","pituitary","lo_hi","lo","PCMTD2",-0.0579350633475573,0.0524254010186732,1.28045823879241
"female","pituitary","lo_hi","lo","NKRF",-0.0581342167833255,0.0471738951591033,1.32629826248097
"female","pituitary","lo_hi","lo","BTBD7",-0.0587663714513797,0.0495830065561701,1.30466714253057
"female","pituitary","lo_hi","lo","EIF2B5",-0.058921236472665,0.0244948728409341,1.61092481073404
"female","pituitary","lo_hi","lo","DCAF7",-0.0590499460524278,0.0496125358718613,1.30440857407227
"female","pituitary","lo_hi","lo","GIT1",-0.059255213922676,0.063092763483012,1.20002044994164
"female","pituitary","lo_hi","lo","IMMT",-0.0596174138830466,0.0964798911080147,1.01556319536992
"female","pituitary","lo_hi","lo","BTRC",-0.0596510248662796,0.0339258566679636,1.46946917708099
"female","pituitary","lo_hi","lo","ANKRD54",-0.0597450234359131,0.0590273541184638,1.22894668344837
"female","pituitary","lo_hi","lo","KIF21A",-0.0604534604672429,0.0984469630334677,1.00679767676457
"female","pituitary","lo_hi","lo","COG4",-0.0606867489086552,0.0789542671524925,1.10262439319589
"female","pituitary","lo_hi","lo","PHF12",-0.0610905319621605,0.047256080053154,1.32554230644235
"female","pituitary","lo_hi","lo","MAT2B",-0.061290450162835,0.0999651319969336,1.00015145621968
"female","pituitary","lo_hi","lo","FYN",-0.0613775868261069,0.0714513381030466,1.14598963355842
"female","pituitary","lo_hi","lo","CLK3",-0.061552251527237,0.0798273484760222,1.09784829589939
"female","pituitary","lo_hi","lo","AP2A2",-0.0622637098253545,0.0381170794811736,1.41888038226771
"female","pituitary","lo_hi","lo","RBM19",-0.062993214250529,0.0630602974963791,1.20024398473415
"female","pituitary","lo_hi","lo","NPEPL1",-0.0630217979055633,0.0153266243416892,1.81455348710325
"female","pituitary","lo_hi","lo","GNAI1",-0.0633702858682513,0.0166917163006932,1.77749900534605
"female","pituitary","lo_hi","lo","FAM168B",-0.0636167358828614,0.0847662676015206,1.07177693912357
"female","pituitary","lo_hi","lo","UBE2R2",-0.0638593626031009,0.0605567996571667,1.21783708476226
"female","pituitary","lo_hi","lo","CRY2",-0.0639387313595096,0.0524073213378031,1.28060803754871
"female","pituitary","lo_hi","lo","BRAP",-0.0640650796607606,0.0126624886515828,1.89748093085632
"female","pituitary","lo_hi","lo","STUB1",-0.0643259137282377,0.0904391799042904,1.04364338445866
"female","pituitary","lo_hi","lo","TBC1D14",-0.064551656347312,0.0856844993085175,1.06709773669584
"female","pituitary","lo_hi","lo","PROSC",-0.0653729476680356,0.0707988172298881,1.14997399760435
"female","pituitary","lo_hi","lo","RFWD2",-0.0654445244679202,0.0974743467384873,1.01110966672034
"female","pituitary","lo_hi","lo","KCTD20",-0.0656118361364224,0.00744559244475285,2.12810073978551
"female","pituitary","lo_hi","lo","RBM15B",-0.0656683818464566,0.0861492305551436,1.06474859711494
"female","pituitary","lo_hi","lo","BRPF3",-0.0665402405283476,0.0454073739828072,1.34287361366286
"female","pituitary","lo_hi","lo","TPM3",-0.066665733555337,0.0697810989856836,1.15626219511061
"female","pituitary","lo_hi","lo","SESN1",-0.0667928990607438,0.0897124670493895,1.04714720027219
"female","pituitary","lo_hi","lo","ARHGAP5",-0.0672766158983362,0.0265810295402187,1.57542820191184
"female","pituitary","lo_hi","lo","ZBTB43",-0.0672925889866274,0.0519291490223837,1.28458879425284
"female","pituitary","lo_hi","lo","UBXN6",-0.0674224799901603,0.0262312569102374,1.58118089903595
