"gene","counts","sex","tissue","treatment","samples"
"ESR2",7.74169073817556,"female","pituitary","control","L.G118_female_pituitary_control.NYNO"
"ESR2",7.40197155595319,"female","pituitary","control","R.G106_female_pituitary_control"
"ESR2",7.88567027818666,"female","pituitary","control","R.R20_female_pituitary_control"
"ESR2",6.85359927470962,"female","pituitary","control","R.R9_female_pituitary_control.NYNO"
"ESR2",7.52514958779982,"female","pituitary","control","R.W44_female_pituitary_control.NYNO"
"ESR2",8.1165048325965,"female","pituitary","prolong","blk.s031.pu.d_female_pituitary_prolong"
"ESR2",8.05840465610103,"female","pituitary","m.n2","blk.s032.g.w_female_pituitary_m.hatch"
"ESR2",7.62129161367649,"female","pituitary","m.inc.d3","blk.s049.y.g_female_pituitary_m.inc.d3"
"ESR2",7.63198010059015,"female","pituitary","m.inc.d3","blk.s060.pu.w_female_pituitary_m.inc.d3.NYNO"
"ESR2",8.34750034514991,"female","pituitary","inc.d9","blk.s061.pu.y_female_pituitary_inc.d9"
"ESR2",7.60984261045673,"female","pituitary","early","blk.y.l.s109_female_pituitary_m.inc.d8"
"ESR2",7.42480375449862,"female","pituitary","m.n2","blk0.x_female_pituitary_m.n2"
"ESR2",7.77880349037334,"female","pituitary","bldg","blk11.x_female_pituitary_bldg"
"ESR2",7.49304507981142,"female","pituitary","extend","blk19.x_female_pituitary_extend"
"ESR2",7.32765924042523,"female","pituitary","hatch","blk21.x_female_pituitary_hatch"
"ESR2",7.32304760169565,"female","pituitary","n9","blk4.x_female_pituitary_n9"
"ESR2",7.60318614844529,"female","pituitary","control","blu.o.x.ATLAS_female_pituitary_control"
"ESR2",8.00504685333272,"female","pituitary","hatch","blu103.x_female_pituitary_hatch.NYNO"
"ESR2",7.71436314885725,"female","pituitary","prolong","blu115.y150.x_female_pituitary_inc.prolong"
"ESR2",7.85939662114843,"female","pituitary","early","blu119.w84.x_female_pituitary_m.inc.d8"
"ESR2",6.90650833720121,"female","pituitary","hatch","blu124.w180.x_female_pituitary_hatch"
"ESR2",8.01838599711184,"female","pituitary","n9","blu36.w16_female_pituitary_n9"
"ESR2",8.27084524049002,"female","pituitary","bldg","blu38.g135.x_female_pituitary_bldg"
"ESR2",8.06814984735639,"female","pituitary","inc.d3","blu39.o26.x_female_pituitary_inc.d3.NYNO"
"ESR2",7.78448884823888,"female","pituitary","extend","blu44.y102_female_pituitary_extend"
"ESR2",8.23060808049177,"female","pituitary","inc.d9","blu47.y96.x_female_pituitary_inc.d9"
"ESR2",7.50158773588529,"female","pituitary","n5","blu55.g51_female_pituitary_n5"
"ESR2",7.73881945384154,"female","pituitary","m.inc.d3","blu56.o53_female_pituitary_m.inc.d3"
"ESR2",7.81281642636004,"female","pituitary","m.inc.d9","blu63.g62_female_pituitary_m.inc.d9"
"ESR2",7.11019628039512,"female","pituitary","early","blu80.r97_female_pituitary_m.inc.d8"
"ESR2",7.58668092787547,"female","pituitary","m.inc.d9","d.r.blk.s159_female_pituitary_m.inc.d9"
"ESR2",8.25940162038462,"female","pituitary","m.inc.d17","d.s112.blk.w_female_pituitary_m.inc.d17"
"ESR2",7.60448949937867,"female","pituitary","m.inc.d3","d.s177.blk.r_female_pituitary_m.inc.d3"
"ESR2",7.91192562481169,"female","pituitary","lay","g.blk.s004.pk_female_pituitary_lay"
"ESR2",7.43056929523943,"female","pituitary","m.n2","g.s076.pk.r_female_pituitary_m.hatch"
"ESR2",7.53378949404118,"female","pituitary","lay","g.s078.blk.o_female_pituitary_lay"
"ESR2",7.97710003270082,"female","pituitary","m.inc.d17","g.y.blk.s006_female_pituitary_m.inc.d17"
"ESR2",8.16316138914075,"female","pituitary","bldg","g141.blu27.x_female_pituitary_bldg"
"ESR2",7.54916746529839,"female","pituitary","inc.d17","g142.r40.x_female_pituitary_inc.d17"
"ESR2",7.70874492450814,"female","pituitary","m.inc.d3","g144.r54.x_female_pituitary_m.inc.d3"
"ESR2",7.13245373812397,"female","pituitary","extend","g17.w108.x_female_pituitary_extend"
"ESR2",7.29898771398653,"female","pituitary","extend","g22.blu118_female_pituitary_extend"
"ESR2",7.85328891842253,"female","pituitary","inc.d3","g6.w197.x_female_pituitary_inc.d3"
"ESR2",7.59748587218733,"female","pituitary","m.inc.d17","g63.blu65_female_pituitary_m.inc.d17"
"ESR2",7.19697129720809,"female","pituitary","m.inc.d9","g73.x_female_pituitary_m.inc.d9"
"ESR2",7.68262030421087,"female","pituitary","inc.d9","g75.x_female_pituitary_inc.d9"
"ESR2",7.28243038153845,"female","pituitary","m.n2","l.s.w.d_female_pituitary_m.hatch"
"ESR2",7.10836618365151,"female","pituitary","prolong","l.s052.pk.r_female_pituitary_prolong"
"ESR2",7.87431286050505,"female","pituitary","bldg","l.s120.y.blk_female_pituitary_bldg"
"ESR2",8.42614876344374,"female","pituitary","prolong","l.s166.o.w_female_pituitary_prolong"
"ESR2",7.35065446822751,"female","pituitary","m.inc.d17","o.s084.w.blk_female_pituitary_m.inc.d17"
"ESR2",7.73632925917709,"female","pituitary","inc.d3","o156.w80.x_female_pituitary_inc.d3"
"ESR2",7.79008544291472,"female","pituitary","inc.d3","o165.w122.x_female_pituitary_inc.d3.NYNO"
"ESR2",7.97280635428036,"female","pituitary","m.inc.d17","o169.r28.x_female_pituitary_m.inc.d17"
"ESR2",7.32125664272342,"female","pituitary","hatch","o172.w115.x_female_pituitary_hatch.NYNO"
"ESR2",7.6246621988561,"female","pituitary","inc.d3","o173.w179.x_female_pituitary_inc.d3"
"ESR2",7.92934863398812,"female","pituitary","inc.d17","o35.r51.x_female_pituitary_inc.d17"
"ESR2",7.61970343045543,"female","pituitary","m.inc.d9","o36.r62.x_female_pituitary_m.inc.d9"
"ESR2",7.67010062957703,"female","pituitary","bldg","o38.blu29.x_female_pituitary_bldg"
"ESR2",7.80587934921172,"female","pituitary","m.inc.d9","o45.g128.x_female_pituitary_m.inc.d9"
"ESR2",8.12748464360609,"female","pituitary","inc.d17","o52.blu53_female_pituitary_inc.d17"
"ESR2",7.46578221262636,"female","pituitary","inc.d9","o73.x_female_pituitary_inc.d9"
"ESR2",7.58329979629168,"female","pituitary","early","p.g.blk.s040_female_pituitary_m.inc.d8"
"ESR2",7.35405462561878,"female","pituitary","m.inc.d17","pk.s011.o.y_female_pituitary_m.inc.d17"
"ESR2",7.44316938589713,"female","pituitary","m.n2","pk.s054.d.g_female_pituitary_m.hatch"
"ESR2",7.58490515663561,"female","pituitary","early","pk.s055.d.l_female_pituitary_m.inc.d8"
"ESR2",7.70117138545439,"female","pituitary","control","r.r.x.ATLAS.R2XR_female_pituitary_control"
"ESR2",7.14584717202363,"female","pituitary","control","r.r.x.ATLAS_female_pituitary_control"
"ESR2",8.22930934719351,"female","pituitary","m.inc.d3","r.s035.y.blk_female_pituitary_m.inc.d3"
"ESR2",7.0214482682619,"female","pituitary","bldg","r.s056.g.o_female_pituitary_bldg"
"ESR2",7.55716911769879,"female","pituitary","extend","r.s131.o.d_female_pituitary_extend"
"ESR2",7.3273862534668,"female","pituitary","n9","r.s171.l.w_female_pituitary_n9"
"ESR2",6.8676960423715,"female","pituitary","hatch","r183.o22_female_pituitary_hatch"
"ESR2",7.54372258030289,"female","pituitary","prolong","r194.x_female_pituitary_prolong"
"ESR2",6.72231716666259,"female","pituitary","inc.d3","r27.w111.blu125_female_pituitary_inc.d3"
"ESR2",8.10241078643322,"female","pituitary","inc.d9","r30.w112.r46_female_pituitary_inc.d9"
"ESR2",7.6963344201225,"female","pituitary","inc.d9","r36.w184.x_female_pituitary_inc.d9"
"ESR2",7.5244257753793,"female","pituitary","inc.d17","r49.w189.x_female_pituitary_inc.d17"
"ESR2",7.28669256439643,"female","pituitary","control","r6.x_female_pituitary_control"
"ESR2",7.29963531832788,"female","pituitary","inc.d3","r73.g127.x_female_pituitary_inc.d3"
"ESR2",7.88757914488673,"female","pituitary","bldg","r83.g45_female_pituitary_bldg"
"ESR2",7.69332166028956,"female","pituitary","n9","r95.blu99_female_pituitary_n9"
"ESR2",7.97499401641758,"female","pituitary","lay","s.o.pk_female_pituitary_lay"
"ESR2",8.02004857164986,"female","pituitary","prolong","s.pu.pk_female_pituitary_prolong"
"ESR2",7.98027435846885,"female","pituitary","control","s.x.ATLAS_female_pituitary_control"
"ESR2",8.20890064895863,"female","pituitary","early","s002.x_female_pituitary_m.inc.d8"
"ESR2",8.06313320380423,"female","pituitary","m.inc.d17","s038.g.d.blk_female_pituitary_m.inc.d17"
"ESR2",7.9053920082299,"female","pituitary","bldg","s063.d.blk.l_female_pituitary_bldg"
"ESR2",7.87138258887608,"female","pituitary","m.inc.d3","s069.pk.pu.g_female_pituitary_m.inc.d3"
"ESR2",7.56786836943506,"female","pituitary","extend","s089.blk.pk.pu_female_pituitary_extend"
"ESR2",7.55126850458551,"female","pituitary","early","s091.blk.r.g_female_pituitary_m.inc.d8"
"ESR2",8.0616880716394,"female","pituitary","bldg","s092.blk.r.o_female_pituitary_bldg"
"ESR2",7.49093169198557,"female","pituitary","m.inc.d3","s093.blk.y.d_female_pituitary_m.inc.d3"
"ESR2",7.43384823949109,"female","pituitary","lay","s095.g.blk.o_female_pituitary_lay"
"ESR2",7.42843210864477,"female","pituitary","m.inc.d17","s100.l.pk.blk_female_pituitary_m.inc.d17"
"ESR2",7.68380515114659,"female","pituitary","m.inc.d3","s103.y.pk.blk_female_pituitary_m.inc.d3"
"ESR2",7.51679567996877,"female","pituitary","lay","s136.d.w.o_female_pituitary_lay"
"ESR2",7.44411067973887,"female","pituitary","extend","s137.g.blk.y_female_pituitary_extend"
"ESR2",7.62395554641755,"female","pituitary","lay","s142.o.pk.pu_female_pituitary_lay"
"ESR2",7.77443770283136,"female","pituitary","lay","s176.blk.pu.r_female_pituitary_lay"
"ESR2",7.69282290288481,"female","pituitary","extend","s186.l.o.pk_female_pituitary_extend"
"ESR2",7.54524890256881,"female","pituitary","m.n2","s333.y.blk.pk_female_pituitary_m.hatch"
"ESR2",8.07774635768877,"female","pituitary","control","w191.r1_female_pituitary_control"
"ESR2",7.64947425182312,"female","pituitary","prolong","x.blk20_female_pituitary_prolong"
"ESR2",7.25605102573426,"female","pituitary","inc.d9","x.blu101.w43_female_pituitary_inc.d9"
"ESR2",7.97426626201979,"female","pituitary","inc.d3","x.blu102.w105_female_pituitary_inc.d3"
"ESR2",7.75263811265322,"female","pituitary","n5","x.blu109.w121_female_pituitary_n5"
"ESR2",7.5719697668869,"female","pituitary","inc.d17","x.blu116.w107_female_pituitary_inc.d17.NYNO"
"ESR2",8.09940300973267,"female","pituitary","inc.d9","x.blu122.r66_female_pituitary_inc.d9"
"ESR2",8.34435018293083,"female","pituitary","m.inc.d9","x.blu25_female_pituitary_m.inc.d9"
"ESR2",7.71766805453618,"female","pituitary","n9","x.blu43.g132_female_pituitary_n9"
"ESR2",7.43480982333501,"female","pituitary","lay","x.blu6.y80_female_pituitary_lay"
"ESR2",7.75614761127839,"female","pituitary","m.inc.d17","x.blu94_female_pituitary_m.inc.d17"
"ESR2",7.13173569649171,"female","pituitary","m.n2","x.blu96_female_pituitary_m.n2"
"ESR2",7.77695278378408,"female","pituitary","early","x.g26_female_pituitary_m.inc.d8"
"ESR2",7.58185703419318,"female","pituitary","n5","x.g37_female_pituitary_n5"
"ESR2",7.0544408086906,"female","pituitary","n9","x.g4.w50_female_pituitary_n9"
"ESR2",7.58022189262897,"female","pituitary","n5","x.g43_female_pituitary_n5"
"ESR2",7.37091488279522,"female","pituitary","n5","x.g49_female_pituitary_n5.NYNO"
"ESR2",7.65546276473524,"female","pituitary","prolong","x.g50_female_pituitary_inc.prolong"
"ESR2",7.81872341237096,"female","pituitary","inc.d9","x.g9.o166_female_pituitary_inc.d9.NYNO"
"ESR2",8.33294548679798,"female","pituitary","inc.d17","x.o159.w90_female_pituitary_inc.d17"
"ESR2",7.59827895969846,"female","pituitary","m.n2","x.o171.w45_female_pituitary_m.hatch"
"ESR2",8.28534208887641,"female","pituitary","n5","x.o175.g21_female_pituitary_n5"
"ESR2",7.66812212525345,"female","pituitary","hatch","x.o37.blu50_female_pituitary_hatch"
"ESR2",7.900688707267,"female","pituitary","m.n2","x.o61_female_pituitary_extend.hatch"
"ESR2",7.8266560634046,"female","pituitary","n5","x.o70_female_pituitary_n5"
"ESR2",7.88198722797878,"female","pituitary","m.inc.d3","x.r180_female_pituitary_m.inc.d3"
"ESR2",7.76355772486666,"female","pituitary","inc.d3","x.r33.w183_female_pituitary_inc.d3"
"ESR2",7.50488132996251,"female","pituitary","bldg","x.r39.g10_female_pituitary_bldg"
"ESR2",7.43085396834213,"female","pituitary","hatch","x.r44.w95_female_pituitary_hatch"
"ESR2",7.26826588063322,"female","pituitary","inc.d17","x.r48.y139_female_pituitary_inc.d17.NYNO"
"ESR2",7.91453971964701,"female","pituitary","n5","x.r50.w97_female_pituitary_n5"
"ESR2",7.57199328685666,"female","pituitary","m.n2","x.r74.o29_female_pituitary_m.hatch"
"ESR2",7.25072112383363,"female","pituitary","m.inc.d9","x.r76_female_pituitary_m.inc.d9"
"ESR2",7.6417070104682,"female","pituitary","early","x.s188_female_pituitary_m.inc.d8"
"ESR2",7.85988814462075,"female","pituitary","n9","x.w178_female_pituitary_n9"
"ESR2",7.04700596819562,"female","pituitary","lay","x.w51_female_pituitary_lay"
"ESR2",7.87251033148713,"female","pituitary","n9","x.w6_female_pituitary_n9"
"ESR2",8.53183868838955,"female","pituitary","inc.d9","x.y109_female_pituitary_inc.d9"
"ESR2",7.27013511687471,"female","pituitary","m.inc.d17","x.y119.w11_female_pituitary_m.inc.d17"
"ESR2",7.40027606132003,"female","pituitary","n9","x.y138.w176_female_pituitary_n9"
"ESR2",7.30166543713435,"female","pituitary","prolong","x.y145.r55_female_pituitary_inc.prolong"
"ESR2",7.54165428234721,"female","pituitary","early","x.y5_female_pituitary_m.inc.d8"
"ESR2",7.97298984831497,"female","pituitary","extend","x.y64_female_pituitary_extend"
"ESR2",7.79510053405624,"female","pituitary","hatch","x.y90_female_pituitary_hatch"
"ESR2",7.42945615842629,"female","pituitary","inc.d9","x.y93.g126_female_pituitary_inc.d9"
"ESR2",7.72523516802942,"female","pituitary","n9","x.y9_female_pituitary_n9"
"ESR2",7.91773040807781,"female","pituitary","lay","y.s156.o.r_female_pituitary_lay"
"ESR2",7.98627871567453,"female","pituitary","m.inc.d9","y12.x_female_pituitary_m.inc.d9"
"ESR2",8.45179652743484,"female","pituitary","inc.d17","y126.w92.x_female_pituitary_inc.d17"
"ESR2",7.50481590744485,"female","pituitary","inc.d9","y128.g23.x_female_pituitary_inc.d9"
"ESR2",7.19060147817495,"female","pituitary","inc.d3","y13.x_female_pituitary_inc.d3"
"ESR2",7.41647757573521,"female","pituitary","inc.d17","y130.o170.x_female_pituitary_inc.d17"
"ESR2",7.44616107382449,"female","pituitary","inc.d17","y135.blu107.x_female_pituitary_inc.d17.NYNO"
"ESR2",7.4441065581045,"female","pituitary","inc.d17","y136.x_female_pituitary_inc.d17"
"ESR2",7.83082714214028,"female","pituitary","inc.d9","y140.w119.x_female_pituitary_inc.d9"
"ESR2",8.44372817026727,"female","pituitary","prolong","y146.r32.x_female_pituitary_inc.prolong"
"ESR2",7.31349119979074,"female","pituitary","hatch","y15.x_female_pituitary_hatch"
"ESR2",7.51577544600056,"female","pituitary","n5","y6.o54_female_pituitary_n5"
"ESR2",7.54327020001857,"female","pituitary","hatch","y7.g58_female_pituitary_hatch"
"ESR2",7.03588800351357,"female","pituitary","m.inc.d17","y85.r71.x_female_pituitary_m.inc.d17"
"ESR2",7.24772479198386,"female","pituitary","n5","y94.g133.x_female_pituitary_n5"
"ESR2",8.61779760799883,"female","pituitary","n9","y97.x_female_pituitary_n9"
"ESR2",7.70999409731538,"female","pituitary","m.n2","y98.g54_female_pituitary_m.hatch"
"FSHB",11.715874679707,"female","pituitary","control","L.G118_female_pituitary_control.NYNO"
"FSHB",14.0699163416271,"female","pituitary","control","R.G106_female_pituitary_control"
"FSHB",9.16025116740389,"female","pituitary","control","R.R20_female_pituitary_control"
"FSHB",11.3672581781093,"female","pituitary","control","R.R9_female_pituitary_control.NYNO"
"FSHB",7.87774628513433,"female","pituitary","control","R.W44_female_pituitary_control.NYNO"
"FSHB",14.1922868195295,"female","pituitary","prolong","blk.s031.pu.d_female_pituitary_prolong"
"FSHB",13.2630446720315,"female","pituitary","m.n2","blk.s032.g.w_female_pituitary_m.hatch"
"FSHB",14.0938237894504,"female","pituitary","m.inc.d3","blk.s049.y.g_female_pituitary_m.inc.d3"
"FSHB",12.1825301838649,"female","pituitary","m.inc.d3","blk.s060.pu.w_female_pituitary_m.inc.d3.NYNO"
"FSHB",13.7116022207359,"female","pituitary","inc.d9","blk.s061.pu.y_female_pituitary_inc.d9"
"FSHB",13.6877167032681,"female","pituitary","early","blk.y.l.s109_female_pituitary_m.inc.d8"
"FSHB",11.8205348064019,"female","pituitary","m.n2","blk0.x_female_pituitary_m.n2"
"FSHB",14.1782854596753,"female","pituitary","bldg","blk11.x_female_pituitary_bldg"
"FSHB",13.7400968563404,"female","pituitary","extend","blk19.x_female_pituitary_extend"
"FSHB",13.7864687948405,"female","pituitary","hatch","blk21.x_female_pituitary_hatch"
"FSHB",11.2482331498273,"female","pituitary","n9","blk4.x_female_pituitary_n9"
"FSHB",13.8613546189185,"female","pituitary","control","blu.o.x.ATLAS_female_pituitary_control"
"FSHB",13.3230612695913,"female","pituitary","hatch","blu103.x_female_pituitary_hatch.NYNO"
"FSHB",11.4409950749698,"female","pituitary","prolong","blu115.y150.x_female_pituitary_inc.prolong"
"FSHB",14.4824642833529,"female","pituitary","early","blu119.w84.x_female_pituitary_m.inc.d8"
"FSHB",13.6195740476469,"female","pituitary","hatch","blu124.w180.x_female_pituitary_hatch"
"FSHB",12.0040839222417,"female","pituitary","n9","blu36.w16_female_pituitary_n9"
"FSHB",11.1643883702924,"female","pituitary","bldg","blu38.g135.x_female_pituitary_bldg"
"FSHB",15.1172948506893,"female","pituitary","inc.d3","blu39.o26.x_female_pituitary_inc.d3.NYNO"
"FSHB",10.4015215434962,"female","pituitary","extend","blu44.y102_female_pituitary_extend"
"FSHB",12.5183252823948,"female","pituitary","inc.d9","blu47.y96.x_female_pituitary_inc.d9"
"FSHB",12.8191591307668,"female","pituitary","n5","blu55.g51_female_pituitary_n5"
"FSHB",13.0352093289791,"female","pituitary","m.inc.d3","blu56.o53_female_pituitary_m.inc.d3"
"FSHB",11.8691454554808,"female","pituitary","m.inc.d9","blu63.g62_female_pituitary_m.inc.d9"
"FSHB",14.3597783786678,"female","pituitary","early","blu80.r97_female_pituitary_m.inc.d8"
"FSHB",12.1308525675934,"female","pituitary","m.inc.d9","d.r.blk.s159_female_pituitary_m.inc.d9"
"FSHB",13.9944897751784,"female","pituitary","m.inc.d17","d.s112.blk.w_female_pituitary_m.inc.d17"
"FSHB",12.5862677523614,"female","pituitary","m.inc.d3","d.s177.blk.r_female_pituitary_m.inc.d3"
"FSHB",13.6564508437793,"female","pituitary","lay","g.blk.s004.pk_female_pituitary_lay"
"FSHB",12.1224988765829,"female","pituitary","m.n2","g.s076.pk.r_female_pituitary_m.hatch"
"FSHB",13.5808919357304,"female","pituitary","lay","g.s078.blk.o_female_pituitary_lay"
"FSHB",11.4511976532763,"female","pituitary","m.inc.d17","g.y.blk.s006_female_pituitary_m.inc.d17"
"FSHB",12.1859937316569,"female","pituitary","bldg","g141.blu27.x_female_pituitary_bldg"
"FSHB",13.6072083796236,"female","pituitary","inc.d17","g142.r40.x_female_pituitary_inc.d17"
"FSHB",13.915642934303,"female","pituitary","m.inc.d3","g144.r54.x_female_pituitary_m.inc.d3"
"FSHB",13.3472345816457,"female","pituitary","extend","g17.w108.x_female_pituitary_extend"
"FSHB",13.9328002619646,"female","pituitary","extend","g22.blu118_female_pituitary_extend"
"FSHB",12.8418482168884,"female","pituitary","inc.d3","g6.w197.x_female_pituitary_inc.d3"
"FSHB",12.2845368027472,"female","pituitary","m.inc.d17","g63.blu65_female_pituitary_m.inc.d17"
