"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_420493.3",0.0186444975724856,1.72944931541005,0.594806164206377,"gonads","m.n2",422530,"PAPSS1",422530,"PAPSS1"
"NP_989495.1",0.0846629573023298,1.07230656556137,0.594102327861131,"gonads","m.n2",373978,"COL18A1",373978,"COL18A1"
"XP_421626.3",0.000163420151871808,3.78669439023264,0.591666981268877,"gonads","m.n2",423750,"HELLS",423750,"HELLS"
"XP_001234440.2",0.0119554569211537,1.92243382109202,0.587180481976345,"gonads","m.n2",771891,"REEP2",771891,"REEP2"
"XP_015153667.1",0.0219403400356222,1.65875664592949,0.586400327224738,"gonads","m.n2",429536,"TBCEL",429536,"TBCEL"
"XP_001234041.2",0.0959198512832378,1.01809150325073,0.58463910546771,"gonads","m.n2",770710,"GABRD",770710,"GABRD"
"XP_015138884.1",0.0552155560258678,1.25793855008915,0.578073387563176,"gonads","m.n2",421246,"RIN2",421246,"RIN2"
"XP_421310.2",0.0704654554271157,1.15202373682641,0.575448172868088,"gonads","m.n2",423400,"EML5",423400,"EML5"
"NP_001264300.1",0.069152468388743,1.16019231319057,0.573736559777681,"gonads","m.n2",417975,"RRP7A",417975,"RRP7A"
"XP_415104.3",1.82312818037461e-05,4.73918279592408,0.572160168593574,"gonads","m.n2",416813,"DHX37",416813,"DHX37"
"NP_001006405.1",2.49204736108087e-06,5.60344370821647,0.57148481105997,"gonads","m.n2",421586,"TCP1",421586,"TCP1"
"XP_413991.2",0.0590275373702909,1.2289453351729,0.569949693926146,"gonads","m.n2",415625,"GINS3",415625,"GINS3"
"XP_420303.2",0.0523151987253602,1.28137212062345,0.569484067205996,"gonads","m.n2",422329,"ZDHHC15",422329,"ZDHHC15"
"XP_001234789.1",0.0782174469823491,1.10669636352545,0.567946526693762,"gonads","m.n2",771514,"HAUS3",771514,"HAUS3"
"NP_989501.1",0.00119288401972681,2.92340177933151,0.565113190880005,"gonads","m.n2",373984,"PCNA",373984,"PCNA"
