"","gene","counts","sex","tissue","treatment","extint","samples"
"2127","CRH",6.17176887094442,"male","pituitary","bldg","reference","x.r67.blu35_male_pituitary_bldg.NYNO"
"2128","CRH",6.17176887094442,"male","pituitary","inc.d9","eggs","x.w192.o157_male_pituitary_inc.d9"
"2129","CRH",6.17176887094442,"male","pituitary","control","reference","x.y.s.ATLAS_male_pituitary_control"
"2130","CRH",6.17176887094442,"male","pituitary","inc.d17","eggs","x.y132.w76_male_pituitary_inc.d17"
"2131","CRH",6.17176887094442,"male","pituitary","inc.d9","eggs","x.y141.w116_male_pituitary_inc.d9"
"2132","CRH",6.17176887094442,"male","pituitary","early","chicks","x.y51_male_pituitary_m.inc.d8"
"2133","CRH",6.17176887094442,"male","pituitary","prolong","eggs","x.y79_male_pituitary_prolong"
"2134","CRH",6.17176887094442,"male","pituitary","m.inc.d9","loss","y.w.blk_male_pituitary_m.inc.d9"
"2135","CRH",6.17176887094442,"male","pituitary","n9","chicks","y129.x_male_pituitary_n9"
"2136","CRH",6.31522626993804,"male","pituitary","n9","chicks","y131.w185.x_male_pituitary_n9"
"2137","CRH",6.17176887094442,"male","pituitary","inc.d17","eggs","y133.w77.r58_male_pituitary_inc.d17"
"2138","CRH",6.17176887094442,"male","pituitary","m.inc.d17","loss","y148.w81.g145_male_pituitary_m.inc.d17"
"2139","CRH",6.17176887094442,"male","pituitary","inc.d3","eggs","y149.r52.x_male_pituitary_inc.d3"
"2140","CRH",6.17176887094442,"male","pituitary","m.inc.d3","loss","y18.x_male_pituitary_m.inc.d3"
"2141","CRH",6.17176887094442,"male","pituitary","m.inc.d17","loss","y4.x_male_pituitary_m.inc.d17"
"2142","CRH",6.32054156388928,"male","pituitary","early","chicks","y55.x_male_pituitary_m.inc.d8"
"2143","CRH",6.17176887094442,"male","pituitary","m.inc.d9","loss","y63.x_male_pituitary_m.inc.d9"
"2144","CRH",6.17176887094442,"male","pituitary","inc.d9","eggs","y95.g131.x_male_pituitary_inc.d9"
"2145","CRH",6.17176887094442,"male","pituitary","inc.d3","eggs","y98.o50.x_male_pituitary_inc.d3"
"2146","CRHBP",6.17176887094442,"male","pituitary","control","reference","L.Blu13_male_pituitary_control.NYNO"
"2147","CRHBP",6.17176887094442,"male","pituitary","control","reference","L.G107_male_pituitary_control"
"2148","CRHBP",6.17176887094442,"male","pituitary","control","reference","L.R3_male_pituitary_control.NYNO"
"2149","CRHBP",6.17176887094442,"male","pituitary","control","reference","L.R8_male_pituitary_control"
"2150","CRHBP",6.17176887094442,"male","pituitary","control","reference","L.W33_male_pituitary_control"
"2151","CRHBP",6.17176887094442,"male","pituitary","control","reference","L.W3_male_pituitary_control"
"2152","CRHBP",6.17176887094442,"male","pituitary","control","reference","L.W4_male_pituitary_control"
"2153","CRHBP",6.17176887094442,"male","pituitary","control","reference","R.Y108.W29_male_pituitary_control"
"2154","CRHBP",6.30706185595698,"male","pituitary","prolong","eggs","blk.s030.o.g_male_pituitary_prolong"
"2155","CRHBP",6.35443063923737,"male","pituitary","n5","chicks","blk12.x_male_pituitary_n5"
"2156","CRHBP",6.17176887094442,"male","pituitary","inc.d17","eggs","blk17.x_male_pituitary_inc.d17"
"2157","CRHBP",6.29643918580692,"male","pituitary","m.inc.d3","loss","blk5.x_male_pituitary_m.inc.d3"
"2158","CRHBP",6.17176887094442,"male","pituitary","m.n2","loss","blu10.w26.x_male_pituitary_m.hatch"
"2159","CRHBP",6.17176887094442,"male","pituitary","hatch","chicks","blu104.w120.x_male_pituitary_hatch.NYNO"
"2160","CRHBP",6.17176887094442,"male","pituitary","inc.d9","eggs","blu108.w40.o158_male_pituitary_inc.d9"
"2161","CRHBP",6.17176887094442,"male","pituitary","inc.d3","eggs","blu111.w113.x_male_pituitary_inc.d3"
"2162","CRHBP",6.37857183325661,"male","pituitary","inc.d17","eggs","blu113.w124.x_male_pituitary_inc.d17.NYNO"
"2163","CRHBP",6.17176887094442,"male","pituitary","bldg","reference","blu114.r38.w198_male_pituitary_bldg"
"2164","CRHBP",6.17176887094442,"male","pituitary","inc.d17","eggs","blu121.w91.x_male_pituitary_inc.d17"
"2165","CRHBP",6.17176887094442,"male","pituitary","bldg","reference","blu33.y88.x_male_pituitary_bldg"
"2166","CRHBP",6.17176887094442,"male","pituitary","n5","chicks","blu37.r65.x_male_pituitary_n5"
"2167","CRHBP",6.30996719869536,"male","pituitary","n5","chicks","blu41.y100.x_male_pituitary_n5"
"2168","CRHBP",6.17176887094442,"male","pituitary","n9","chicks","blu81.r88_male_pituitary_n9"
"2169","CRHBP",6.38206943290453,"male","pituitary","m.n2","loss","blu84.x_male_pituitary_extend.hatch"
"2170","CRHBP",6.17176887094442,"male","pituitary","n5","chicks","d.s008.y.blk_male_pituitary_n5"
"2171","CRHBP",6.17176887094442,"male","pituitary","n5","chicks","d.s047.blk.o_male_pituitary_n5"
"2172","CRHBP",6.32138343683242,"male","pituitary","m.inc.d3","loss","d.s110.g.blk_male_pituitary_m.inc.d3"
"2173","CRHBP",6.17176887094442,"male","pituitary","m.inc.d3","loss","g.blk.s041.r_male_pituitary_m.inc.d3"
"2174","CRHBP",6.30437411604466,"male","pituitary","m.inc.d17","loss","g.o.y.s037_male_pituitary_m.inc.d17"
"2175","CRHBP",6.32897559722553,"male","pituitary","n9","chicks","g.s.blk.d_male_pituitary_n9"
"2176","CRHBP",6.17176887094442,"male","pituitary","lay","eggs","g.s.blk.y_male_pituitary_lay"
"2177","CRHBP",6.30868551611752,"male","pituitary","lay","eggs","g.s043.pu.blk_male_pituitary_lay"
"2178","CRHBP",6.40011923064696,"male","pituitary","m.n2","loss","g.s075.pk.pu_male_pituitary_m.hatch"
"2179","CRHBP",6.76548700029787,"male","pituitary","early","chicks","g.s111.r.blk_male_pituitary_m.inc.d8"
"2180","CRHBP",9.96875106144028,"male","pituitary","early","chicks","g.s179.o.pk_male_pituitary_m.inc.d8"
"2181","CRHBP",6.17176887094442,"male","pituitary","extend","chicks","g.s351.pk.w_male_pituitary_extend"
"2182","CRHBP",6.32105907168765,"male","pituitary","prolong","eggs","g.y.o.s_male_pituitary_prolong"
"2183","CRHBP",6.36510607975851,"male","pituitary","bldg","reference","g104.w82.x_male_pituitary_bldg"
"2184","CRHBP",6.17176887094442,"male","pituitary","hatch","chicks","g114.w83.x_male_pituitary_hatch.NYNO"
