"gene","counts","sex","tissue","treatment","samples"
"MC5R",5.39816583818803,"male","gonads","inc.d17","x.g14.w199_male_gonad_inc.d17"
"MC5R",5.32222711849849,"male","gonads","inc.d3","x.g147.blu28_male_gonad_inc.d3"
"MC5R",5.32962919371733,"male","gonads","m.inc.d3","x.g5.w79_male_gonad_m.inc.d3"
"MC5R",5.05272358504361,"male","gonads","hatch","x.g70_male_gonad_hatch"
"MC5R",5.58451606480409,"male","gonads","m.inc.d9","x.o117_male_gonad_m.inc.d9"
"MC5R",5.39587846472415,"male","gonads","hatch","x.o160.w102_male_gonad_hatch"
"MC5R",5.05272358504361,"male","gonads","inc.d3","x.o163.w101_male_gonad_inc.d3"
"MC5R",5.05272358504361,"male","gonads","n5","x.o164.w123_male_gonad_n5"
"MC5R",5.05272358504361,"male","gonads","n9","x.o2_male_gonad_n9"
"MC5R",5.47105608837348,"male","gonads","bldg","x.o30.g134_male_gonad_bldg"
"MC5R",5.22056921546443,"male","gonads","m.inc.d17","x.o40.r70_male_gonad_m.inc.d17"
"MC5R",5.41979692497102,"male","gonads","inc.d9","x.o47.y82_male_gonad_inc.d9"
"MC5R",5.33772285169428,"male","gonads","m.n2","x.o4_male_gonad_m.hatch"
"MC5R",5.30274947604671,"male","gonads","n5","x.o68_male_gonad_n5"
"MC5R",5.36128334975089,"male","gonads","m.inc.d17","x.r10.w18_male_gonad_m.inc.d17"
"MC5R",5.22401636548397,"male","gonads","hatch","x.r178_male_gonad_hatch"
"MC5R",5.41292595608349,"male","gonads","n5","x.r181_male_gonad_n5"
"MC5R",5.23866353673657,"male","gonads","m.inc.d3","x.r185_male_gonad_m.inc.d3"
"MC5R",5.4160544807716,"male","gonads","inc.d17","x.r29.w96_male_gonad_inc.d17"
"MC5R",5.05272358504361,"male","gonads","inc.d3","x.r64.g140_male_gonad_inc.d3"
"MC5R",5.05272358504361,"male","gonads","bldg","x.r67.blu35_male_gonad_bldg"
"MC5R",5.05272358504361,"male","gonads","inc.d9","x.w192.o157_male_gonad_inc.d9"
"MC5R",5.5005969317469,"male","gonads","control","x.y.s.ATLAS_male_gonad_control"
"MC5R",5.55299757932344,"male","gonads","inc.d17","x.y132.w76_male_gonad_inc.d17"
"MC5R",5.33177139956607,"male","gonads","inc.d9","x.y141.w116_male_gonad_inc.d9"
"MC5R",5.25603769595208,"male","gonads","early","x.y51_male_gonad_m.inc.d8"
"MC5R",5.05272358504361,"male","gonads","prolong","x.y79_male_gonad_prolong"
"MC5R",5.35145897623409,"male","gonads","m.inc.d9","y.w.blk_male_gonad_m.inc.d9"
"MC5R",5.50916724850768,"male","gonads","n9","y129.x_male_gonad_n9"
"MC5R",5.05272358504361,"male","gonads","n9","y131.w185.x_male_gonad_n9"
"MC5R",5.05272358504361,"male","gonads","inc.d17","y133.w77.r58_male_gonad_inc.d17"
"MC5R",5.36865948717892,"male","gonads","m.inc.d17","y148.w81.g145_male_gonad_m.inc.d17"
"MC5R",5.38327743638321,"male","gonads","inc.d3","y149.r52.x_male_gonad_inc.d3"
"MC5R",5.31462090566109,"male","gonads","m.inc.d3","y18.x_male_gonad_m.inc.d3"
"MC5R",5.39905036300042,"male","gonads","m.inc.d17","y4.x_male_gonad_m.inc.d17"
"MC5R",5.05272358504361,"male","gonads","early","y55.x_male_gonad_m.inc.d8"
"MC5R",5.05272358504361,"male","gonads","m.inc.d9","y63.x_male_gonad_m.inc.d9"
"MC5R",5.42834128844168,"male","gonads","inc.d9","y95.g131.x_male_gonad_inc.d9"
"MC5R",5.05272358504361,"male","gonads","inc.d3","y98.o50.x_male_gonad_inc.d3"
"MEST",8.0615230541985,"male","gonads","control","L.Blu13_male_gonad_control.NYNO"
"MEST",7.55461905522099,"male","gonads","control","L.G107_male_gonad_control"
"MEST",8.10062768020501,"male","gonads","control","L.R3_male_gonad_control.NYNO"
"MEST",7.99233516521585,"male","gonads","control","L.R8_male_gonad_control"
"MEST",7.81381786519057,"male","gonads","control","L.W33_male_gonad_control"
"MEST",7.5380600321037,"male","gonads","control","L.W3_male_gonad_control.NYNO"
"MEST",8.06851924646164,"male","gonads","control","L.W4_male_gonad_control.NYNO"
"MEST",8.06409237091204,"male","gonads","control","R.Y108.W29_male_gonad_control"
"MEST",7.83597228332677,"male","gonads","prolong","blk.s030.o.g_male_gonad_prolong"
"MEST",8.36096213999027,"male","gonads","n5","blk12.x_male_gonad_n5"
"MEST",7.26223065343747,"male","gonads","inc.d17","blk17.x_male_gonad_inc.d17"
"MEST",7.81999035143557,"male","gonads","m.inc.d3","blk5.x_male_gonad_m.inc.d3"
"MEST",7.9924976112905,"male","gonads","m.n2","blu10.w26.x_male_gonad_m.hatch"
"MEST",8.26495576750991,"male","gonads","hatch","blu104.w120.x_male_gonad_hatch"
"MEST",7.60295129297391,"male","gonads","inc.d9","blu108.w40.o158_male_gonad_inc.d9"
"MEST",7.58437781368472,"male","gonads","inc.d3","blu111.w113.x_male_gonad_inc.d3"
"MEST",7.83255433400642,"male","gonads","inc.d17","blu113.w124.x_male_gonad_inc.d17"
"MEST",7.94239703209908,"male","gonads","bldg","blu114.r38.w198_male_gonad_bldg"
"MEST",7.57410536300904,"male","gonads","inc.d17","blu121.w91.x_male_gonad_inc.d17"
"MEST",7.40330447895389,"male","gonads","bldg","blu33.y88.x_male_gonad_bldg"
"MEST",8.0636002007529,"male","gonads","n5","blu37.r65.x_male_gonad_n5"
"MEST",7.99519952704926,"male","gonads","n5","blu41.y100.x_male_gonad_n5"
"MEST",7.43123529145062,"male","gonads","n9","blu81.r88_male_gonad_n9"
"MEST",7.50451190663706,"male","gonads","m.n2","blu84.x_male_gonad_extend.hatch"
"MEST",7.87275598737272,"male","gonads","n5","d.s008.y.blk_male_gonad_n5"
"MEST",7.3871525325757,"male","gonads","n5","d.s047.blk.o_male_gonad_n5"
"MEST",7.34930902095851,"male","gonads","m.inc.d3","d.s110.g.blk_male_gonad_m.inc.d3"
"MEST",7.77055840482211,"male","gonads","m.inc.d3","g.blk.s041.r_male_gonad_m.inc.d3"
"MEST",7.71374268847958,"male","gonads","m.inc.d17","g.o.y.s037_male_gonad_m.inc.d17"
"MEST",8.2197946073135,"male","gonads","n9","g.s.blk.d_male_gonad_n9"
"MEST",7.50440163077056,"male","gonads","lay","g.s.blk.y_male_gonad_lay"
"MEST",8.11911440297338,"male","gonads","lay","g.s043.pu.blk_male_gonad_lay"
"MEST",7.91185493125439,"male","gonads","m.n2","g.s075.pk.pu_male_gonad_m.hatch"
"MEST",8.44862156752391,"male","gonads","early","g.s111.r.blk_male_gonad_m.inc.d8"
"MEST",7.58714046715196,"male","gonads","early","g.s179.o.pk_male_gonad_m.inc.d8"
"MEST",7.91428887683036,"male","gonads","extend","g.s351.pk.w_male_gonad_extend"
"MEST",7.80976987017374,"male","gonads","prolong","g.y.o.s_male_gonad_prolong"
"MEST",7.56866025779837,"male","gonads","bldg","g104.w82.x_male_gonad_bldg"
"MEST",7.77301357111442,"male","gonads","hatch","g114.w83.x_male_gonad_hatch.NYNO"
"MEST",7.38132360833955,"male","gonads","inc.d17","g130.y81.x_male_gonad_inc.d17"
"MEST",7.96031396025978,"male","gonads","early","g137.r24.w5_male_gonad_m.inc.d8"
"MEST",7.96059619613839,"male","gonads","inc.d17","g143.blu32.x_male_gonad_inc.d17"
"MEST",7.88429539299776,"male","gonads","inc.d3","g146.blu51_male_gonad_inc.d3"
"MEST",8.18208587599446,"male","gonads","inc.d3","g20.w106.x_male_gonad_inc.d3"
"MEST",7.54149501753095,"male","gonads","extend","g3.g119.w20_male_gonad_extend"
"MEST",7.71250709549311,"male","gonads","m.inc.d17","g32.blu79_male_gonad_m.inc.d17"
"MEST",7.55535737648643,"male","gonads","m.n2","g34.x_male_gonad_m.hatch.NYNO"
"MEST",8.02537773976171,"male","gonads","prolong","g38.x_male_gonad_inc.prolong"
"MEST",7.88051643351167,"male","gonads","bldg","g52.blu58_male_gonad_bldg"
"MEST",7.78416306810075,"male","gonads","hatch","g53.y84_male_gonad_hatch"
"MEST",7.99222087493364,"male","gonads","extend","g8.y197_male_gonad_extend"
"MEST",7.57301211608342,"male","gonads","extend","l.s.o.blk_male_gonad_extend"
"MEST",7.36167593728255,"male","gonads","m.inc.d17","l.s024.y.g_male_gonad_m.inc.d17"
"MEST",8.03300283110902,"male","gonads","prolong","l.s080.blk.r_male_gonad_prolong"
"MEST",7.9482216954517,"male","gonads","m.inc.d9","l.s280.g.blk_male_gonad_m.inc.d9"
"MEST",7.9379699561915,"male","gonads","m.inc.d9","o.d.s009_male_gonad_m.inc.d9"
"MEST",7.9714924282211,"male","gonads","lay","o.s.w.r_male_gonad_lay"
"MEST",7.82079868000489,"male","gonads","m.inc.d3","o.s010.r.blk_male_gonad_m.inc.d3"
"MEST",7.77161642647251,"male","gonads","prolong","o114.blu9_male_gonad_inc.prolong"
"MEST",7.36875592660572,"male","gonads","n5","o152.o120.w42_male_gonad_n5"
"MEST",8.08985383813821,"male","gonads","m.n2","o3.x_male_gonad_m.n2"
"MEST",7.88034663629306,"male","gonads","hatch","o39.y77.x_male_gonad_hatch"
"MEST",7.76608937330672,"male","gonads","hatch","o44.blu26.x_male_gonad_hatch"
"MEST",7.89677701739962,"male","gonads","inc.d3","o48.r197.x_male_gonad_inc.d3"
"MEST",7.60523850313785,"male","gonads","inc.d9","o49.x_male_gonad_inc.d9"
"MEST",8.02397755715525,"male","gonads","inc.d9","o57.g59_male_gonad_inc.d9"
"MEST",8.10191409410254,"male","gonads","m.inc.d17","o59.blu64_male_gonad_m.inc.d17"
"MEST",8.13381715958818,"male","gonads","prolong","pk.s.d.g_male_gonad_prolong"
"MEST",8.26096840495046,"male","gonads","lay","pk.s238.blk.w_male_gonad_lay"
"MEST",7.6450804649183,"male","gonads","lay","pk.w.s141.o_male_gonad_lay"
"MEST",7.43426603921445,"male","gonads","early","pu.blk.s102.y_male_gonad_m.inc.d8"
"MEST",7.9545134594785,"male","gonads","lay","r.s005.pk.blk_male_gonad_lay"
"MEST",7.63588854512978,"male","gonads","extend","r.s057.g.pk_male_gonad_extend"
"MEST",7.85331670202013,"male","gonads","early","r.s058.d.l_male_gonad_m.inc.d8"
"MEST",8.1083844819801,"male","gonads","bldg","r.s059.d.o_male_gonad_bldg"
"MEST",7.52296999343743,"male","gonads","extend","r.s086.l.blk_male_gonad_extend"
"MEST",7.90019652072931,"male","gonads","lay","r.s116.blk.pu_male_gonad_lay"
"MEST",7.63911230651514,"male","gonads","extend","r.s172.l.y_male_gonad_extend"
"MEST",7.3394356698844,"male","gonads","n9","r.y.s007.blk_male_gonad_n9"
"MEST",8.05168364468843,"male","gonads","inc.d17","r176.blu54_male_gonad_inc.d17"
"MEST",7.84069337465365,"male","gonads","lay","r190.o43.x_male_gonad_lay"
"MEST",7.89008403683223,"male","gonads","n9","r195.x_male_gonad_n9"
"MEST",8.29375846317594,"male","gonads","m.inc.d9","r196.x_male_gonad_m.inc.d9"
"MEST",7.83754362536083,"male","gonads","n9","r37.w100.x_male_gonad_n9"
"MEST",7.79690105966239,"male","gonads","early","r4.x_male_gonad_m.inc.d8"
"MEST",7.80984402083819,"male","gonads","hatch","r41.w99.x_male_gonad_hatch"
"MEST",8.0002787449648,"male","gonads","inc.d9","r45.X_male_gonad_inc.d9"
"MEST",7.86916175159102,"male","gonads","hatch","r72.y83.x_male_gonad_hatch"
"MEST",7.76651357454126,"male","gonads","prolong","r81.x_male_gonad_inc.prolong"
"MEST",7.78068103367166,"male","gonads","m.inc.d9","r84.x_male_gonad_m.inc.d9"
"MEST",7.96557851675609,"male","gonads","m.inc.d9","r85.g39_male_gonad_m.inc.d9.NYNO"
"MEST",7.93109651231693,"male","gonads","prolong","r90.x_male_gonad_inc.prolong"
"MEST",8.09868058027953,"male","gonads","bldg","s.pu148.blk.r_male_gonad_bldg"
"MEST",8.08416562572314,"male","gonads","early","s044.blk.d.r_male_gonad_m.inc.d8"
"MEST",8.13189589727732,"male","gonads","m.n2","s062.d.blk.g_male_gonad_m.hatch"
"MEST",7.77251196398274,"male","gonads","m.inc.d17","s064.g.blk.pu_male_gonad_m.inc.d17"
"MEST",8.17575720013915,"male","gonads","bldg","s065.l.d.o_male_gonad_bldg"
"MEST",7.83300343454874,"male","gonads","bldg","s066.l.d.r_male_gonad_bldg"
"MEST",7.51265315349381,"male","gonads","early","s067.o.l.y_male_gonad_m.inc.d8"
"MEST",7.66842273375197,"male","gonads","m.inc.d3","s071.pu.g.pk_male_gonad_m.inc.d3"
"MEST",7.95574552721072,"male","gonads","m.n2","s090.blk.pk.w_male_gonad_m.hatch"
"MEST",8.1024793892885,"male","gonads","m.inc.d17","s096.g.blk.pk_male_gonad_m.inc.d17"
"MEST",7.90551155377349,"male","gonads","m.inc.d3","s139.l.blk.w_male_gonad_m.inc.d3"
"MEST",7.96218734458674,"male","gonads","lay","s150.w.g.blk_male_gonad_lay"
"MEST",7.54865559199707,"male","gonads","m.inc.d3","s175.blk.pu.pk_male_gonad_m.inc.d3"
"MEST",7.76362446902579,"male","gonads","n9","s187.l.o.r_male_gonad_n9"
"MEST",7.84507610198607,"male","gonads","lay","s243.blk.pk.r_male_gonad_lay"
"MEST",8.39003114264932,"male","gonads","inc.d9","w34.x_male_gonad_inc.d9"
"MEST",7.56265093571829,"male","gonads","control","x.blk.blk.ATLAS_male_gonad_control"
"MEST",7.91563400316877,"male","gonads","n9","x.blk16_male_gonad_n9.NYNO"
"MEST",7.96402483622938,"male","gonads","m.n2","x.blk23_male_gonad_m.n2"
"MEST",7.91029789293553,"male","gonads","inc.d9","x.blu106.o153_male_gonad_inc.d9.NYNO"
"MEST",7.88397953636239,"male","gonads","inc.d17","x.blu117.w89_male_gonad_inc.d17"
"MEST",7.5940808682293,"male","gonads","n9","x.blu23.w14_male_gonad_n9"
"MEST",7.50187919094604,"male","gonads","n5","x.blu30_male_gonad_n5"
"MEST",7.92564550715902,"male","gonads","inc.d3","x.blu42.o28_male_gonad_inc.d3"
"MEST",7.88235889444074,"male","gonads","prolong","x.blu57_male_gonad_prolong"
"MEST",7.9225025115794,"male","gonads","extend","x.blu69_male_gonad_extend"
"MEST",8.02953035939838,"male","gonads","extend","x.blu73_male_gonad_extend"
"MEST",7.78239101036064,"male","gonads","m.n2","x.blu76_male_gonad_m.hatch"
"MEST",7.407298438556,"male","gonads","control","x.g.ATLAS_male_gonad_control"
"MEST",7.87743445336256,"male","gonads","control","x.g.g.ATLAS_male_gonad_control"
"MEST",8.14818970397424,"male","gonads","control","x.g.g.g.ATLAS_male_gonad_control"
"MEST",7.96629007331722,"male","gonads","inc.d9","x.g13.w109_male_gonad_inc.d9"
"MEST",7.76897044882314,"male","gonads","inc.d17","x.g14.w199_male_gonad_inc.d17"
"MEST",7.86414118651265,"male","gonads","inc.d3","x.g147.blu28_male_gonad_inc.d3"
"MEST",7.69358748734644,"male","gonads","m.inc.d3","x.g5.w79_male_gonad_m.inc.d3"
"MEST",7.9563845122018,"male","gonads","hatch","x.g70_male_gonad_hatch"
"MEST",7.93260816880799,"male","gonads","m.inc.d9","x.o117_male_gonad_m.inc.d9"
"MEST",7.79300554066389,"male","gonads","hatch","x.o160.w102_male_gonad_hatch"
"MEST",7.5745028614898,"male","gonads","inc.d3","x.o163.w101_male_gonad_inc.d3"
"MEST",7.55149551970876,"male","gonads","n5","x.o164.w123_male_gonad_n5"
"MEST",7.56786509265755,"male","gonads","n9","x.o2_male_gonad_n9"
"MEST",8.02503674418334,"male","gonads","bldg","x.o30.g134_male_gonad_bldg"
"MEST",7.66919822399816,"male","gonads","m.inc.d17","x.o40.r70_male_gonad_m.inc.d17"
"MEST",8.07515142873266,"male","gonads","inc.d9","x.o47.y82_male_gonad_inc.d9"
"MEST",7.67188330577198,"male","gonads","m.n2","x.o4_male_gonad_m.hatch"
"MEST",8.08854445060725,"male","gonads","n5","x.o68_male_gonad_n5"
"MEST",7.66532802011387,"male","gonads","m.inc.d17","x.r10.w18_male_gonad_m.inc.d17"
"MEST",8.11349827018866,"male","gonads","hatch","x.r178_male_gonad_hatch"
"MEST",7.62999125995097,"male","gonads","n5","x.r181_male_gonad_n5"
"MEST",8.00870084860279,"male","gonads","m.inc.d3","x.r185_male_gonad_m.inc.d3"
"MEST",7.73874076439592,"male","gonads","inc.d17","x.r29.w96_male_gonad_inc.d17"
"MEST",7.44316057156694,"male","gonads","inc.d3","x.r64.g140_male_gonad_inc.d3"
"MEST",7.94916090658899,"male","gonads","bldg","x.r67.blu35_male_gonad_bldg"
"MEST",7.84223412921445,"male","gonads","inc.d9","x.w192.o157_male_gonad_inc.d9"
"MEST",7.53226375795484,"male","gonads","control","x.y.s.ATLAS_male_gonad_control"
"MEST",7.99757331007103,"male","gonads","inc.d17","x.y132.w76_male_gonad_inc.d17"
"MEST",7.94031344753816,"male","gonads","inc.d9","x.y141.w116_male_gonad_inc.d9"
"MEST",7.74889853055986,"male","gonads","early","x.y51_male_gonad_m.inc.d8"
"MEST",7.96096184262173,"male","gonads","prolong","x.y79_male_gonad_prolong"
"MEST",7.68135106428585,"male","gonads","m.inc.d9","y.w.blk_male_gonad_m.inc.d9"
"MEST",7.73529456496363,"male","gonads","n9","y129.x_male_gonad_n9"
"MEST",8.00227894515541,"male","gonads","n9","y131.w185.x_male_gonad_n9"
"MEST",8.01774784542307,"male","gonads","inc.d17","y133.w77.r58_male_gonad_inc.d17"
"MEST",7.98392804926975,"male","gonads","m.inc.d17","y148.w81.g145_male_gonad_m.inc.d17"
"MEST",7.92998204883178,"male","gonads","inc.d3","y149.r52.x_male_gonad_inc.d3"
"MEST",8.19085434504623,"male","gonads","m.inc.d3","y18.x_male_gonad_m.inc.d3"
"MEST",7.47092633098095,"male","gonads","m.inc.d17","y4.x_male_gonad_m.inc.d17"
"MEST",7.93912210240464,"male","gonads","early","y55.x_male_gonad_m.inc.d8"
"MEST",7.83017719116191,"male","gonads","m.inc.d9","y63.x_male_gonad_m.inc.d9"
"MEST",8.1509942249367,"male","gonads","inc.d9","y95.g131.x_male_gonad_inc.d9"
"MEST",7.8137463642364,"male","gonads","inc.d3","y98.o50.x_male_gonad_inc.d3"
"NPFFR1",6.63501758966657,"male","gonads","control","L.Blu13_male_gonad_control.NYNO"
"NPFFR1",6.7718930157049,"male","gonads","control","L.G107_male_gonad_control"
"NPFFR1",6.19942743987604,"male","gonads","control","L.R3_male_gonad_control.NYNO"
"NPFFR1",6.93341544481713,"male","gonads","control","L.R8_male_gonad_control"
"NPFFR1",6.26583035844156,"male","gonads","control","L.W33_male_gonad_control"
"NPFFR1",6.95894731056125,"male","gonads","control","L.W3_male_gonad_control.NYNO"
"NPFFR1",6.88110459711874,"male","gonads","control","L.W4_male_gonad_control.NYNO"
"NPFFR1",6.45440889732979,"male","gonads","control","R.Y108.W29_male_gonad_control"
"NPFFR1",6.64989256536063,"male","gonads","prolong","blk.s030.o.g_male_gonad_prolong"
"NPFFR1",6.52061177522775,"male","gonads","n5","blk12.x_male_gonad_n5"
"NPFFR1",6.77289898623684,"male","gonads","inc.d17","blk17.x_male_gonad_inc.d17"
"NPFFR1",6.49027042121657,"male","gonads","m.inc.d3","blk5.x_male_gonad_m.inc.d3"
"NPFFR1",6.56527634706335,"male","gonads","m.n2","blu10.w26.x_male_gonad_m.hatch"
"NPFFR1",6.89834017777175,"male","gonads","hatch","blu104.w120.x_male_gonad_hatch"
"NPFFR1",6.54143946463322,"male","gonads","inc.d9","blu108.w40.o158_male_gonad_inc.d9"
"NPFFR1",6.24956746115977,"male","gonads","inc.d3","blu111.w113.x_male_gonad_inc.d3"
"NPFFR1",6.329405245109,"male","gonads","inc.d17","blu113.w124.x_male_gonad_inc.d17"
"NPFFR1",6.72836470315392,"male","gonads","bldg","blu114.r38.w198_male_gonad_bldg"
"NPFFR1",6.55536270456618,"male","gonads","inc.d17","blu121.w91.x_male_gonad_inc.d17"
"NPFFR1",6.55635713188176,"male","gonads","bldg","blu33.y88.x_male_gonad_bldg"
"NPFFR1",6.72593932516425,"male","gonads","n5","blu37.r65.x_male_gonad_n5"
"NPFFR1",6.73332953017276,"male","gonads","n5","blu41.y100.x_male_gonad_n5"
"NPFFR1",6.6021582100575,"male","gonads","n9","blu81.r88_male_gonad_n9"
"NPFFR1",6.43351089441169,"male","gonads","m.n2","blu84.x_male_gonad_extend.hatch"
"NPFFR1",6.63647705290741,"male","gonads","n5","d.s008.y.blk_male_gonad_n5"
"NPFFR1",6.73876837936346,"male","gonads","n5","d.s047.blk.o_male_gonad_n5"
"NPFFR1",6.56746320683091,"male","gonads","m.inc.d3","d.s110.g.blk_male_gonad_m.inc.d3"
"NPFFR1",6.46678435440819,"male","gonads","m.inc.d3","g.blk.s041.r_male_gonad_m.inc.d3"
"NPFFR1",6.75219149659696,"male","gonads","m.inc.d17","g.o.y.s037_male_gonad_m.inc.d17"
"NPFFR1",6.59791303861003,"male","gonads","n9","g.s.blk.d_male_gonad_n9"
"NPFFR1",6.34415009307987,"male","gonads","lay","g.s.blk.y_male_gonad_lay"
"NPFFR1",6.36487523721064,"male","gonads","lay","g.s043.pu.blk_male_gonad_lay"
"NPFFR1",6.48323141678572,"male","gonads","m.n2","g.s075.pk.pu_male_gonad_m.hatch"
"NPFFR1",6.35646673700243,"male","gonads","early","g.s111.r.blk_male_gonad_m.inc.d8"
"NPFFR1",6.73904772861972,"male","gonads","early","g.s179.o.pk_male_gonad_m.inc.d8"
"NPFFR1",6.49232276925428,"male","gonads","extend","g.s351.pk.w_male_gonad_extend"
"NPFFR1",6.24608807359313,"male","gonads","prolong","g.y.o.s_male_gonad_prolong"
"NPFFR1",6.70918075774707,"male","gonads","bldg","g104.w82.x_male_gonad_bldg"
"NPFFR1",6.77874232963608,"male","gonads","hatch","g114.w83.x_male_gonad_hatch.NYNO"
"NPFFR1",6.90982814505604,"male","gonads","inc.d17","g130.y81.x_male_gonad_inc.d17"
"NPFFR1",6.54442985575265,"male","gonads","early","g137.r24.w5_male_gonad_m.inc.d8"
"NPFFR1",6.87920161373662,"male","gonads","inc.d17","g143.blu32.x_male_gonad_inc.d17"
"NPFFR1",6.79448115071519,"male","gonads","inc.d3","g146.blu51_male_gonad_inc.d3"
"NPFFR1",6.65892405899731,"male","gonads","inc.d3","g20.w106.x_male_gonad_inc.d3"
"NPFFR1",6.53889769290802,"male","gonads","extend","g3.g119.w20_male_gonad_extend"
"NPFFR1",6.63578436157798,"male","gonads","m.inc.d17","g32.blu79_male_gonad_m.inc.d17"
"NPFFR1",6.44416417889505,"male","gonads","m.n2","g34.x_male_gonad_m.hatch.NYNO"
"NPFFR1",6.38592707881839,"male","gonads","prolong","g38.x_male_gonad_inc.prolong"
"NPFFR1",6.50743161677913,"male","gonads","bldg","g52.blu58_male_gonad_bldg"
"NPFFR1",6.47470624433127,"male","gonads","hatch","g53.y84_male_gonad_hatch"
"NPFFR1",6.48997557190883,"male","gonads","extend","g8.y197_male_gonad_extend"
"NPFFR1",6.37985233770196,"male","gonads","extend","l.s.o.blk_male_gonad_extend"
"NPFFR1",6.67894349661391,"male","gonads","m.inc.d17","l.s024.y.g_male_gonad_m.inc.d17"
"NPFFR1",6.32107506027895,"male","gonads","prolong","l.s080.blk.r_male_gonad_prolong"
"NPFFR1",6.47121140954238,"male","gonads","m.inc.d9","l.s280.g.blk_male_gonad_m.inc.d9"
"NPFFR1",6.9740194381625,"male","gonads","m.inc.d9","o.d.s009_male_gonad_m.inc.d9"
"NPFFR1",6.41405013500047,"male","gonads","lay","o.s.w.r_male_gonad_lay"
"NPFFR1",6.55698341746243,"male","gonads","m.inc.d3","o.s010.r.blk_male_gonad_m.inc.d3"
"NPFFR1",6.87917089147055,"male","gonads","prolong","o114.blu9_male_gonad_inc.prolong"
"NPFFR1",6.37170184589192,"male","gonads","n5","o152.o120.w42_male_gonad_n5"
"NPFFR1",6.77067264114304,"male","gonads","m.n2","o3.x_male_gonad_m.n2"
"NPFFR1",6.62497916825308,"male","gonads","hatch","o39.y77.x_male_gonad_hatch"
"NPFFR1",6.58156784603397,"male","gonads","hatch","o44.blu26.x_male_gonad_hatch"
